r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
1.7,305.0,10.0,281.41080594035475,1.0167404961315278,283.75650788612165
3.41,257.0,10.0,281.4783011175106,1.0090323604851987,282.74665025132043
6.82,256.0,10.0,282.1156828324154,1.0020309843035107,282.40202377947213
13.67,271.0,10.0,274.45804779601565,1.0005990885363223,274.54024782165374
19.49,282.0,10.0,261.95053597960055,1.0032469387653602,262.3754600084991
23.36,287.0,10.0,258.5757819286253,1.0057893912581497,259.3231999017757
27.24,283.0,10.0,252.17976485039398,1.0089429651038377,253.30487241832668
31.22,280.0,10.0,242.48304414948277,1.0126637161123322,244.01358203611156
35.1,280.0,10.0,233.71294358678554,1.0169380570550077,235.68395394800172
38.97,281.0,10.0,227.55473187784955,1.0221123099397975,230.0568559519864
42.85,282.0,10.0,221.10342692957067,1.0284417192371986,224.22566293413612
46.73,287.0,10.0,210.88064823496725,1.0375962684688953,214.80823590745885
