r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
2.61,120.0,10.5,126.30913070716623,1.0044388847578485,126.5891561386307
3.5,148.0,7.5,135.4582518711946,1.002272471354135,135.6120770284999
4.37,168.0,6.2,153.08583507300733,1.001176208880176,153.17583907422974
5.24,182.0,6.1,178.7321593894059,1.0007122556859167,178.79579955779568
6.11,190.0,5.2,197.8120491780013,1.0006982989827264,197.88110310139
6.98,194.0,5.7,208.15997814181284,1.0010254802175051,208.26668276278335
7.85,195.0,6.1,200.25947293449065,1.001588333213371,200.41844921878624
8.72,193.0,4.8,192.80781649092964,1.002390716846765,193.03815335309469
9.6,192.0,3.9,181.98534995982507,1.0033771294488345,182.29238499635176
10.47,192.0,3.5,171.5781017496114,1.0044354151737367,171.9581908107122
11.35,191.0,4.4,164.22001644135833,1.0056091425697493,164.67993914273737
12.19,189.0,4.8,159.81287182201564,1.006878286001591,160.36154926832268
13.12,185.0,5.3,155.1769857291989,1.0084031539520042,155.82760981545948
13.94,182.0,4.5,150.1972319984626,1.009805829908345,150.93183978676564
14.86,179.0,6.6,145.1406369698025,1.0114649437942935,145.97028041548074
15.68,176.0,6.2,141.12055838891797,1.0131005038096579,142.04192581972194
16.61,174.0,6.6,137.16320825935796,1.0149626784207513,138.1855626568814
17.42,178.0,8.7,133.94311815095242,1.0169027974848261,135.0703813365861
18.35,177.0,6.2,130.27402580714238,1.0191214354707425,131.51364124930882
19.16,169.0,5.9,126.88241012843348,1.0212885677304298,128.22587008877372
20.09,158.0,6.3,123.20734556023841,1.0240917952663027,124.68265579755764
21.02,158.0,7.6,119.88829175528359,1.0271523781033294,121.5050168875167
21.95,158.0,8.9,116.87310597395793,1.0302782697541653,118.629269421275
22.76,159.0,9.0,114.21613283595273,1.0339958138744776,116.14134251261292
