r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
3.23,194.0,16.7,251.3879340779903,1.0107694616098988,252.73796538683018
9.18,172.0,8.1,196.08156950616242,1.0008306149206019,196.16298674172242
10.64,170.0,10.7,189.06445488245535,1.000366580339509,189.09910536323
11.58,170.0,6.8,186.89985045472886,1.0002791875697998,186.92593869150028
12.52,171.0,6.8,186.62679550375395,1.0002185037648175,186.64718371880605
13.57,172.0,12.1,189.79747548373766,1.0003347918058774,189.8292441447724
15.76,174.0,19.6,189.21760964561412,1.000784928622761,189.29185623777383
24.94,193.0,23.2,156.05275614355548,1.0052311191900458,156.46038902851686
26.3,194.0,23.0,151.9520651389773,1.0061323033357108,152.41726112623167
34.96,201.0,7.2,134.0679935704268,1.0129197113192643,134.93127407215482
36.84,202.0,17.1,130.70529637317685,1.0146143122036935,131.65691617074933
47.38,205.0,16.0,121.1683927433223,1.0272047381880773,122.80551031900853
