r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.87,47.8,8.2,155.09683878145293,,
1.74,98.9,8.2,221.59797517125466,1.0017296784499095,221.78953899218905
2.61,146.0,7.7,265.3417705526214,1.0010958563347572,265.4871189733458
3.5,164.0,6.4,282.45307734206045,1.0009132977695347,282.58202978855184
4.37,174.0,5.95,267.8266355312705,1.0009360886128067,267.95196094107223
5.24,175.0,6.0,252.57150472687928,1.0011444716240088,252.71599385786982
6.11,184.0,6.4,241.4189572092465,1.0015321734489055,241.6038342785663
6.98,185.0,6.4,232.1071829995789,1.0020371730792295,232.34348396666726
7.85,188.0,6.65,226.30387645818178,1.0026764448705552,226.60651901663263
8.72,190.0,7.35,214.35561550843494,1.0034094204838477,214.7207187887551
9.6,191.0,6.4,202.895067214558,1.0042920346777047,203.33001734121837
10.47,191.0,5.55,193.92178294353627,1.0052665269038124,194.43175951748705
11.35,189.0,5.95,186.4135644206183,1.0062995217230988,186.99980076719214
12.19,186.0,6.85,179.86236599133238,1.00732348589374,180.51977430693654
13.12,183.0,6.4,173.38110075783922,1.0085647814702243,174.12200334254592
13.94,179.0,6.85,167.96668270820854,1.0097578227013544,168.78418783681906
14.86,177.0,7.25,162.50788073198174,1.0111701660420096,163.41298022860087
15.79,177.0,8.55,157.72768495099393,1.0126377020529909,158.7212135704814
16.72,178.0,12.0,153.66406020927602,1.014181117606334,154.7497886042234
