r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.34,38.8,3.69,27.88485251888559,1.0048181081585648,27.95194791549087
0.68,50.1,3.69,40.152713482403655,1.0042998427060543,40.23894606130169
1.02,60.2,3.69,45.68022876475117,1.004278447629599,45.77784469826653
1.36,68.2,3.69,47.83659686892453,1.0048031327838203,47.95134201327975
1.69,72.8,3.69,48.01641802550457,1.0058570081868894,48.15682900534771
2.03,75.3,3.69,47.5740118131738,1.0072977333867017,47.74728748509694
2.37,76.6,3.69,46.876435444687985,1.0090214172788974,47.08740664055447
2.7,77.6,3.69,46.08538271512997,1.0111025139014065,46.34050833699308
3.05,78.5,3.69,44.954221158863376,1.0136144563258362,45.25920027716651
3.38,78.2,3.69,44.11988780584103,1.0163038070616428,44.47809474382916
3.72,78.8,3.69,43.91853595009743,1.0192812370193132,44.33991631468886
4.06,79.2,3.69,43.58972355957307,1.022448563836426,44.07627148474897
4.39,79.2,3.69,42.21027836913659,1.0254188081812297,42.743379413886295
4.74,79.2,3.69,40.773468088942344,1.0283861645346517,41.3481197729118
