r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.34,19.6,2.89,20.19101285225682,1.0048465359844392,20.239881947544266
0.68,32.5,2.89,28.671743930218128,1.0043855292306936,28.734545536524397
1.02,41.9,2.89,32.123955235929465,1.0044358601735661,32.19512508521005
1.37,50.6,2.89,33.17132044402212,1.0050779455664958,33.255434876901376
1.71,57.0,2.89,34.92588867874374,1.0062634434050446,35.03509610559705
2.05,60.5,2.89,34.618772364137925,1.0078309624002564,34.754057180416126
2.39,60.5,2.89,32.90446322309483,1.0096629636670764,33.06305833578178
2.74,60.0,2.89,30.627131762540223,1.0119810033919816,30.810057370588435
3.08,61.5,2.89,29.085716425764726,1.0145359254371744,29.296347659935748
3.42,61.5,2.89,28.339728297921276,1.0174060482843432,28.58530561495359
3.76,63.0,2.89,27.770518540351382,1.020487858334122,28.053555410618344
4.11,64.0,2.89,27.027572957999762,1.023829499576747,27.347703815804504
