r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
3.5,102.0,7.0,138.23,1.004019131764705,138.50750374049608
5.24,125.0,6.1,163.99,1.0011962369711418,164.08805613461996
6.98,145.0,4.9,178.16548515355043,1.0004358436385075,178.20430707059273
8.72,164.0,3.9,184.26608695036643,1.0007944724831959,184.3392695856889
10.47,162.0,4.8,176.4495451963535,1.00179203314738,176.6075761457848
12.19,160.0,4.8,170.53689395553093,1.0032340435516256,170.81243322995962
13.94,156.0,4.8,166.03960551627435,1.0049373282179848,166.44899682846773
16.03,146.0,4.85,157.25697758764156,1.0074455784758702,157.8413264846463
22.3,158.0,4.9,133.22339509260377,1.01717962869577,134.36288615557834
27.52,168.0,10.6,117.52012125589388,1.0295384958005798,119.24317356662202
30.08,169.0,10.6,111.57756046804393,1.0393033160825815,113.74911286398033
