r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.22,152.0,39.4,160.21952877224425,,
0.43,167.0,32.9,236.56579000354216,,
0.65,179.0,20.9,259.01599680328627,,
0.87,188.0,15.7,257.077623685921,1.0104321768231839,258.4150841937013
1.08,195.0,10.6,249.4929988997687,1.0096366204098675,250.6922513045346
1.31,199.0,8.88,241.26316005557084,1.0087652967190925,242.3182247037662
1.52,202.0,4.4,233.36927411293885,1.008069069639738,234.30891886890234
1.73,202.0,2.3,226.42712050458974,1.0073962141683745,227.2629296342595
1.96,202.0,3.38,220.82090344892623,1.0066592772235479,221.55493724941357
2.17,200.0,4.47,217.12354846952923,1.0060191877633806,217.77602180573345
2.39,196.0,2.88,213.47418719835895,1.0053640055033075,214.0459598334033
2.6,193.0,3.32,209.89792400116778,1.004738604255056,210.394647850086
2.83,189.0,2.21,205.00949270704518,1.0041659371326166,205.43607721683682
3.04,184.0,14.0,200.10953900301706,1.0037219373565618,200.4815907205551
5.87,170.0,5.45,162.91190901834034,1.0005822301888485,162.95932823289687
6.08,172.0,6.66,162.5382693398696,1.0005064904062821,162.5794261661821
6.3,174.0,3.96,162.264591947843,1.0004810882515982,162.3036190489557
6.52,176.0,5.18,162.10694679747687,1.0004556860969145,162.14387753168498
6.74,178.0,3.04,161.95453960911377,1.0004302839422305,161.98937908068308
6.95,180.0,2.75,161.82498879962887,1.0004511119131962,161.8614852742445
7.16,182.0,2.34,161.8676558179552,1.0004741936582746,161.90602957728038
7.39,183.0,3.39,162.13741363423804,1.0004994736647892,162.17790026346157
7.6,184.0,7.58,162.74782026190087,1.0005546115704245,162.79294491819334
7.82,185.0,6.08,163.4943879770801,1.0006190916194926,163.54498914931676
8.03,186.0,6.73,164.29279472940985,1.0006806407572395,164.34869740472493
8.26,187.0,6.83,165.1931672315777,1.000769286997265,165.25669549385418
8.47,187.0,6.11,165.95244529683796,1.0008587074395345,166.02368230687466
8.68,188.0,4.78,166.47301132616062,1.000948127881804,166.55191148053547
8.91,188.0,4.14,166.6550332273226,1.0010608971179633,166.7434117156378
9.53,187.0,5.93,164.5720665848248,1.0014034969587498,164.687514288876
9.78,187.0,7.63,163.1909697256561,1.0015701573196703,163.3190372216545
9.99,186.0,7.89,161.79603270785103,1.0017101520228433,161.93432151569763
10.21,186.0,9.86,160.11504926146074,1.0018665992438618,160.26441490744728
11.46,182.0,2.51,150.5040192154349,1.0028909375362138,150.72141107150588
13.39,177.0,3.62,138.76951178122664,1.0047624685952516,139.0995620054462
15.21,175.0,6.71,130.58522581057935,1.0068301380837283,131.03042447412335
17.13,177.0,6.13,123.17099009101128,1.0093217825649388,123.74374500698653
19.06,180.0,3.95,116.96217208995394,1.012050894139778,117.66481094979508
20.99,181.0,4.46,111.7354679589252,1.0152085392435697,112.5819283714509
22.92,182.0,7.09,107.09559141253202,1.0187626961150487,108.09562340599678
25.7,183.0,7.49,100.57363968754436,1.0247269873329512,101.80948819393544
