r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.87,39.6,4.9,48.19,1.0094138210583228,48.41629469149223
1.74,73.0,5.2,61.47667037177599,1.0057123473682825,61.652008378552324
2.61,89.4,6.6,74.58906756355117,1.0030935387338127,74.70435055910862
3.5,102.0,5.3,84.6387293146583,1.0015269281030306,84.70332329367093
4.37,110.0,4.4,89.74743673219866,1.0008662989335024,89.78630237106833
5.24,116.0,4.4,101.51681486335158,1.0008023496646323,101.55753268868591
6.11,123.0,4.4,109.26379089158493,1.001170722227991,109.32773095740056
6.98,130.0,3.9,106.4420762668598,1.0018523391077117,106.54061406690384
7.85,134.0,6.1,101.80751445743088,1.0028075758763784,101.95033044682204
8.72,134.0,4.9,97.17928277158666,1.0039232678971726,97.36972634433045
