r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.47,22.2,2.81,16.59283279009344,1.0066049493409035,16.64754001415618
0.95,43.4,3.47,24.409041357660897,1.0047967352702731,24.46751317788109
1.42,60.2,3.04,30.016612067320324,1.0033236321699606,30.06645277737695
1.9,69.6,2.05,35.70852139195909,1.002262923359753,35.748901384261245
2.37,72.5,2.0,40.17151229416189,1.0017118601131787,40.205881596383215
2.84,74.3,2.02,40.94967277036533,1.0015433345382434,40.98126010976421
3.3,75.8,2.01,42.33944732752189,1.0017042296214693,42.37551003942323
3.78,77.2,2.05,43.028005996095146,1.0021551760839478,43.07434750573662
4.25,79.3,2.08,43.89364532594667,1.002850788049154,43.95616653874127
4.73,81.3,2.08,44.171178385911325,1.0037488536323713,44.253896575105614
5.2,81.6,2.03,42.27791976907094,1.0048050555883705,42.37937192163664
5.67,82.1,2.02,41.01351240749809,1.0060382916196078,41.13715181982503
6.15,82.9,2.0,39.08484360976771,1.007463701433451,39.230431260722526
6.62,83.2,2.0,38.20028272146687,1.0089895212199913,38.371599694549076
7.1,83.5,2.02,39.41368417187107,1.0107222729211405,39.62442291773102
7.57,83.8,2.0,38.315511219348224,1.012612527245358,38.55638181700043
8.04,84.3,2.0,38.00846747765556,1.0146149451868878,38.285205850675375
