r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.16,24.5,2.83,23.21,,
0.26,35.3,2.46,35.33,1.0047605900051348,35.41399597353651
0.36,43.2,1.12,47.00922569028339,1.0045225106369602,47.11540563733395
0.46,52.0,1.25,56.726241722856976,1.0042688506786317,56.847190709763936
0.56,60.9,2.93,63.8246229914443,1.0040051399891508,63.952308544491615
0.66,65.8,1.25,67.62657465819188,1.0037274456737189,67.75249461894896
0.76,71.7,1.25,70.9087053893949,1.0034934230622659,71.03245446001708
0.86,74.6,1.6,72.89295164829038,1.0032789377920668,73.01235957257552
0.96,74.6,1.03,74.9778453944897,1.0030980587026554,75.0938984624103
1.06,76.6,1.12,77.24371366007722,1.0029257285237447,77.35662819924312
1.16,78.5,1.6,79.61182952300493,1.0027769207767467,79.72229076237952
1.27,83.4,1.8,82.34121021699889,1.0026535357042825,82.45038551046842
1.36,86.4,1.6,85.36800454502846,1.0025791615898065,85.47802259129078
1.47,87.4,1.41,88.12843581954691,1.0025460198808138,88.2405528766788
1.57,90.3,1.41,90.96677030652457,1.0025340800003368,91.0819559169721
1.67,93.3,1.6,94.184948372869,1.0025505708156224,94.30498457170114
1.77,93.3,1.41,97.07252958484186,1.002586291428986,97.19797745166038
1.87,95.2,1.25,99.42995625061896,1.002647788154667,99.56150396075608
1.97,97.2,1.6,101.64837677011866,1.0027462682704873,101.7878579285416
2.08,99.1,2.02,104.02645913420298,1.0028746034970903,104.1758692491553
2.18,98.2,2.02,106.31884969279906,1.0030242996330405,106.47949835113113
2.28,98.2,1.6,106.99600226176678,1.003185149512644,107.16626592297995
2.37,98.2,1.0,106.47681531676274,1.003348934472412,106.65495823285048
2.47,97.2,1.12,105.8918665431864,1.0035554259254134,106.07994486068459
2.57,98.2,1.41,105.44533797186104,1.0037847056716012,105.6446893127887
2.68,98.2,1.12,104.8043329256954,1.00407303011307,105.01755163675737
2.78,98.2,1.6,104.27580016475538,1.0043474887712298,104.50222327382973
2.88,99.1,2.69,103.74163339759018,1.0046456616341726,103.98232843765082
2.98,100.0,2.69,103.37419407182821,1.004954398124059,103.62995613305489
3.08,102.0,3.16,103.28898876453384,1.0052767792987478,103.56114680628862
3.19,101.0,3.4,103.25176850785657,1.0056629958955103,103.54371294196201
3.29,101.0,3.4,103.60889247550135,1.006027218637277,103.92066013213257
3.39,103.0,2.93,104.08061731177423,1.006422736999897,104.41432355841694
3.49,107.0,2.46,104.47720373363751,1.0068170678863075,104.83271297527193
3.59,110.0,2.46,104.53593688296863,1.0072092369570544,104.91207235770925
3.69,112.0,3.4,104.8995328874252,1.0076369307147413,105.29932627294018
3.79,114.0,5.1,104.90110819243047,1.008085733344378,105.3243555428272
3.9,118.0,5.1,104.635132245341,1.008578694468291,105.08299020247689
3.99,118.0,4.85,104.30009108337345,1.008989490227809,104.76784454377511
4.47,118.0,5.36,102.76078288919368,1.011505180823781,103.35023299974496
4.97,121.0,2.57,100.96553718967677,1.0145446724585108,101.69714188936462
5.47,124.0,0.22,98.87521479116998,1.0177608461418546,99.74940402829215
5.96,125.0,0.88,96.16219059484865,1.0212865872325632,97.18028362209549
6.46,126.0,0.45,93.44142550282504,1.025240600145463,94.61333548739356
6.96,126.0,0.55,91.23993971940139,1.0294300921323685,92.57280416415385
7.45,126.0,0.45,89.13484447734231,1.0338945916603965,90.63285124931788
7.95,126.0,0.24,87.15783671018917,1.0381156433226266,88.80334197636051
