r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.91,29.6,2.38,7.8608142071925355,1.0121604147719074,7.908465161695512
1.81,44.6,2.4,12.710342245588826,1.0074841338760865,12.757816536667105
2.73,50.4,2.86,14.559330341743058,1.0041742409090149,14.589685773171116
3.64,56.8,3.43,19.560051124677564,1.0021491791068708,19.581058869987107
4.55,60.7,2.98,21.655161047657902,1.0010524252394286,21.666553270105727
5.45,64.7,2.46,23.56630221311778,1.000642052809101,23.573866404428063
6.36,68.0,2.38,27.495550549134308,1.0007023785132525,27.505204996120735
7.28,71.5,2.52,33.43879333947324,1.0011308953792903,33.457695885221234
8.19,73.4,2.68,36.71330685187593,1.0018428894546956,36.74712056333589
9.09,74.0,2.83,37.45944473694185,1.0027889749207226,37.51164509187124
10.0,73.8,3.22,38.33339144923131,1.0039642474328596,38.4092978200532
10.91,73.9,3.42,37.98251439807533,1.0053524074775804,38.084027691265156
