r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
9.93,377.0,10.3,330.0082477757185,1.0004032381546413,330.07477702803595
10.05,377.0,19.7,330.60639875840275,1.0003709163054573,330.6677067258926
10.35,378.0,10.8,332.2614177120179,1.0003027656648003,332.31171257992673
15.07,367.0,10.7,322.7986708460864,1.0007693857516373,322.9228253190056
20.09,364.0,6.67,309.82655567268597,1.0029378566024916,310.2813348947214
25.12,375.0,6.19,296.174322992389,1.0060475648849827,297.06853978950153
30.14,383.0,3.82,283.84565119092457,1.0098645517339833,285.242220565602
35.17,378.0,2.21,264.0318734547024,1.0144458499182964,265.93211780912975
40.19,364.0,4.0,246.4421209939567,1.0198502614592482,248.87607197467278
45.21,349.0,3.0,232.41340451875834,1.0267943582236552,235.50650607136524
50.24,338.0,3.08,219.60726285803938,1.0367407687656622,223.6051426306126
