r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.87,24.3,3.9,35.64,1.0121092682647639,35.85513782986865
1.74,49.6,3.9,47.54,1.0081644104411924,47.73367353222119
2.61,73.6,5.2,60.47,1.0048827711457708,60.61745081262938
3.5,101.0,4.4,74.08847953629498,1.0027266233683827,74.18941646869811
4.37,107.0,3.5,86.0731694548307,1.0014357616883223,86.13493757125717
5.24,115.0,3.5,97.28408400144393,1.0007627130810683,97.32117685171535
6.11,123.0,3.9,105.04850308309966,1.0005351709562453,105.0766087771884
6.98,130.0,3.9,109.04986198982556,1.000637429085745,109.08461222991869
7.85,134.0,3.5,111.3441242275496,1.0009765119691114,111.39847539714458
8.72,136.0,3.9,110.78013043863056,1.0015059119441145,110.86351162005957
9.6,137.0,4.0,111.17184625614527,1.0022158117252962,111.29494604261939
10.47,136.0,3.5,110.08461927081366,1.0030334799580851,110.25146258079066
11.35,137.0,3.5,108.24236231716306,1.003953689423025,108.45612957476925
12.19,137.0,3.5,105.81480661986771,1.0049290303823608,106.07526825693209
13.12,137.0,5.0,101.70230479197608,1.0061112061081459,102.01259332786958
13.94,138.0,5.0,98.39248802627161,1.0072190071577636,98.7469974130211
14.86,137.0,7.5,93.92352474220715,1.0085756181935939,94.3253911619863
