r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
3.5,102.0,7.0,138.23,1.0035644012869196,138.47613445954727
5.24,125.0,6.1,163.99,1.0010579789332392,164.0767260501114
6.98,145.0,4.9,178.16548515355043,1.0004439841815622,178.20503209303791
8.72,164.0,3.9,184.26608695036643,1.0008320445919767,184.3427298116776
10.47,162.0,4.8,176.4495451963535,1.0018631493606238,176.6138446320267
12.19,160.0,4.8,170.53689395553093,1.0032900556417899,170.81720152302822
13.94,156.0,4.8,166.03960551627435,1.0050397451726576,166.45747833501088
16.03,146.0,4.85,157.25697758764156,1.0075350785916581,157.84833753495033
22.3,158.0,4.9,133.22339509260377,1.017342729212918,134.37365798839366
27.52,168.0,10.6,117.52012125589388,1.0300141430125422,119.27071558369977
30.08,169.0,10.6,111.57756046804393,1.0394938124789388,113.75953706012871
