r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.39,17.4,30.4,12.30018699044856,,
1.18,46.3,37.1,29.12108686158537,1.0113968549761165,29.286561127609012
1.95,69.1,13.1,34.879296151155344,1.0079872678155781,35.01831424935015
2.74,85.2,6.2,37.08001213592034,1.005057322202576,37.173656671912404
3.53,93.2,6.2,41.37856449902534,1.0031088070763654,41.44283357480918
4.3,100.0,12.4,44.97301968958722,1.0017842254314915,45.0131228120371
5.09,108.0,6.2,46.422288827674144,1.0010016812464206,46.445533176341335
5.87,112.0,6.2,46.55347570267981,1.000604856520416,46.56755266102998
6.4,113.0,24.9,47.139547091587545,1.0004904039520228,47.15110438492078
7.44,113.0,15.5,48.83667883875806,1.0005753335014635,48.85072550738689
8.21,112.0,13.1,50.11723256525644,1.0008498009640552,50.13852287935947
9.0,111.0,26.4,50.10559350012731,1.0012650118513957,50.137275568545455
9.72,111.0,19.4,50.89229902450861,1.0017599536139021,50.93706338016352
11.79,113.0,12.5,53.23425400998872,1.0035786579057422,53.32942253411469
17.63,118.0,14.6,48.939710869599544,1.0111784436606313,49.21248558925766
