r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.87,20.9,4.7,19.68121185293223,1.008612376520356,19.765781161046927
1.74,36.4,3.9,34.07028323921009,1.0049572899585388,34.15462697583873
2.61,43.4,3.9,44.03643264389158,1.0025626132055585,44.09282071371207
3.5,51.2,4.7,48.7767905873275,1.0012649448254491,48.8076308120418
4.37,59.7,3.9,52.13794971035973,1.0008552846052658,52.160241337825695
5.24,64.5,4.4,53.93761303580276,1.001067163806358,53.9663854958342
6.11,67.9,3.9,54.11803119109194,1.0017034211252205,54.16410447768105
6.55,72.8,7.3,54.11797945230401,1.00216328832107,54.17648422517907
6.98,70.3,6.1,54.096145888593576,1.00266952149492,54.16830317645258
7.85,73.7,6.1,53.82706010920529,1.003878038831071,53.9313308301816
8.72,77.6,6.1,53.22826692651189,1.0053013550596657,53.36917139829538
9.16,79.1,7.3,52.60427739262274,1.0060858868985425,52.7641064274239
