r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
2.61,120.0,10.5,126.30913070716623,1.0039219555147418,126.55657772141024
3.5,148.0,7.5,135.4582518711946,1.002073442240778,135.5986115825771
4.37,168.0,6.2,153.08583507300733,1.0010585420880687,153.16683754230232
5.24,182.0,6.1,178.7321593894059,1.0006534091484978,178.79054246799174
6.11,190.0,5.2,197.8120491780013,1.000709063085862,197.88216736165535
6.98,194.0,5.7,208.15997814181284,1.001065447559837,208.27084039057954
7.85,195.0,6.1,200.25947293449065,1.0016635581374709,200.4259753545546
8.72,193.0,4.8,192.80781649092964,1.0024832879111483,193.04706671116563
9.6,192.0,3.9,181.98534995982507,1.003434259123625,182.2975745487789
10.47,192.0,3.5,171.5781017496114,1.0045186407915037,171.96531472829022
11.35,191.0,4.4,164.22001644135833,1.0057161743826732,164.68870274815455
12.19,189.0,4.8,159.81287182201564,1.0069672195166255,160.3686311577374
13.12,185.0,5.3,155.1769857291989,1.0084951729329426,155.83471945742042
13.94,182.0,4.5,150.1972319984626,1.0098827351693926,150.93758704589328
14.86,179.0,6.6,145.1406369698025,1.0115382502739227,145.97556995793005
15.68,176.0,6.2,141.12055838891797,1.0132346664042222,142.05133065288788
16.61,174.0,6.6,137.16320825935796,1.0151828717689138,138.20055133195402
17.42,178.0,8.7,133.94311815095242,1.016954133918255,135.07379068118925
18.35,177.0,6.2,130.27402580714238,1.019280153722251,131.52388183586197
19.16,169.0,5.9,126.88241012843348,1.021491964264666,128.2386379782772
20.09,158.0,6.3,123.20734556023841,1.0241666625664452,124.68721324214349
21.02,158.0,7.6,119.88829175528359,1.0272354469037577,121.50993002024858
21.95,158.0,8.9,116.87310597395793,1.030751562827794,118.65651447073809
22.76,159.0,9.0,114.21613283595273,1.0343075638487387,116.15884951378025
