r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.82,107.0,25.6,33.69309127996421,,
2.46,159.0,26.5,82.91915641153135,1.013895740265611,83.49328035343768
4.1,194.0,13.9,112.13798330628208,1.0080892894470588,112.5906280589349
5.74,198.0,14.6,128.90390994845734,1.004331305885545,129.1827694501821
7.38,211.0,13.2,141.22226594981402,1.0022735766013313,141.38271462322948
9.02,222.0,13.6,157.50236347433014,1.001052518278623,157.58522873400588
10.65,230.0,11.6,169.21796240352265,1.000410643255439,169.25270294487652
12.29,239.0,11.6,175.92891888487236,1.0001942482299293,175.94600499571933
13.93,237.0,11.6,177.92775640691926,1.000240424614678,177.94914422759422
15.57,240.0,11.6,180.6274710557616,1.0005005844248163,180.6726750487179
17.21,245.0,11.6,182.46059574604047,1.0009253791104036,182.54499883622913
18.85,249.0,11.6,181.5118676560847,1.0014952020736485,181.64751543027143
20.49,248.0,11.6,178.51256202295679,1.0021797933587897,178.70701636165083
22.13,250.0,11.6,175.417465778069,1.002939243105989,175.6750739122057
23.77,255.0,11.6,171.61761040173005,1.0037949006994815,171.94293794244686
25.41,244.0,14.9,167.436175899953,1.0047201933562238,167.83087624533567
27.05,244.0,11.6,164.22317010702233,1.0057194656823976,164.69213489892954
28.68,249.0,11.6,162.0728740412781,1.0068028329586618,162.62321699951607
30.32,251.0,11.6,160.28451266419972,1.0079480362491782,160.92022555534206
31.96,249.0,11.6,158.29657766357425,1.0091206976099145,159.0168267066547
33.6,244.0,12.9,154.95305514897083,1.0104349174134069,155.7594181919806
35.24,239.0,16.2,151.39043067512557,1.0118220157014235,152.2826714263212
36.88,238.0,18.4,148.93430095179554,1.0132687648439904,149.91913195285778
38.52,241.0,24.9,147.86294194286816,1.014763286882174,148.95041449649864
40.16,237.0,23.0,146.86702999652442,1.0165042761252967,148.07403719068986
41.8,228.0,14.0,145.3176358877339,1.0181956717272114,146.63375197201924
43.44,233.0,16.9,144.56442508445846,1.0201867783834226,146.01627963249268
45.08,233.0,13.7,145.48456034919994,1.0222204223104807,147.0920438559718
46.71,230.0,11.6,141.73603987694875,1.0244877806205983,143.46094449746306
48.35,226.0,11.6,141.77505633925875,1.027150385691505,143.68679088786658
49.99,225.0,11.6,142.74005919853053,1.0298513330877843,144.8548832025394
