r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
1.08,34.6,0.9,22.36491225111335,1.0149737132436987,22.531732981414596
1.61,47.0,0.8,29.9290043269067,1.0122357336566306,30.111549294497927
2.15,59.1,3.1,34.97988707814821,1.009775890125021,35.150451004756675
2.7,64.4,1.4,38.81017005889049,1.007513626287749,38.95569976349877
3.22,67.4,2.3,42.40056249626885,1.005761231579749,42.52252681221515
3.77,69.8,0.7,45.61245992050856,1.004304171966395,45.7105164564073
4.31,71.3,1.1,48.3927618554676,1.0032160241956105,48.47051553772786
4.85,73.2,1.7,50.68751818741967,1.0023469773426363,50.746964556411115
5.38,75.1,3.0,52.3372916762035,1.0016682744093814,52.380929965807304
5.92,78.5,3.8,53.916128384742166,1.0011497223248569,53.94711376939036
6.46,81.4,5.0,55.42527311615162,1.0008006210906957,55.44745599832631
6.99,83.5,7.0,56.90559990018557,1.0005647980153325,56.92166771668058
7.53,87.1,7.2,58.525417555110195,1.0004067366861573,58.53731856228534
8.07,90.7,4.8,59.8550332052368,1.0003238580376532,59.864724687432975
8.62,93.1,1.4,61.20565415057664,1.000343021917495,61.2161506909421
9.14,95.9,2.1,62.578432386885495,1.0004102941352477,62.59126885223958
9.69,98.4,5.2,63.78135777795892,1.000527088414011,63.798164770915186
10.23,101.0,8.2,64.67244390001045,1.0006861810238283,64.69462859686797
10.76,103.0,9.4,65.27199093026043,1.0009008890293773,65.30138572166689
11.3,104.0,9.4,65.51851722986412,1.0011556964599357,65.55636605679439
11.84,105.0,8.9,65.3171684934367,1.0014439586807127,65.36430912851586
12.38,105.0,8.4,64.80725345206352,1.0017659085461017,64.86445005356975
12.91,105.0,9.0,63.8773864524841,1.0021029567294746,63.94451686778068
13.48,106.0,8.4,62.596118889273,1.0024902351892906,62.67400995664076
14.01,108.0,7.7,61.22786048850637,1.002875755764709,61.3158354716521
14.54,107.0,9.2,59.86697670669532,1.0032965233308317,59.965571960891296
