r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
2.43,62.2,5.69,136.96361925708595,1.0054521255857805,137.33648314917565
3.65,88.2,3.85,148.78781569738834,1.0024391666951131,148.96916432220235
4.86,107.0,4.42,151.64457392204972,1.000976817542082,151.71862038397697
6.08,120.0,3.93,153.2628624292265,1.0005124589348038,153.30212786100319
7.29,124.0,5.15,161.02637082167627,1.0007223230201552,161.08451685076614
8.51,128.0,4.29,159.9485617315767,1.0013687427769442,160.05798851937584
9.73,133.0,5.36,158.26481131319116,1.0023428300762385,158.45009663365158
10.96,138.0,6.78,157.682581473034,1.0035661697288798,157.96349267607164
12.19,143.0,6.42,157.8513278373039,1.0050037489982022,158.24575925579975
13.41,146.0,5.4,155.19507273106322,1.006625461350898,155.7083434488883
14.55,148.0,4.5,152.52458064194113,1.0082928295384979,153.15570506547488
15.78,154.0,4.46,150.64229718110383,1.0103016664244795,151.41624240434112
17.0,158.0,4.02,146.79683988424273,1.0125064986762464,147.71194482675838
18.23,159.0,5.07,142.09142549781112,1.0148795082257294,143.14464737567613
19.46,160.0,7.33,137.7705472878728,1.0176509758162264,138.98112100211011
20.69,158.0,7.82,136.10294118791114,1.0208387002309645,137.51373351039746
21.92,155.0,8.07,132.96408876083797,1.0244042502798787,134.5767535489169
23.14,156.0,7.93,129.33243715325247,1.028508056432604,131.16299066057374
24.28,154.0,9.09,127.09318785835849,1.0335852352160921,129.20979027702927
25.51,150.0,13.4,123.31096950393342,1.0390439206020718,125.69519184000653
