r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.32,24.4,35.9,63.28,,
0.64,43.3,16.3,73.66,1.011223256513879,74.07219921003208
0.96,45.5,16.1,78.98,1.0097645584349724,79.36466567115264
1.28,58.5,15.4,82.70074062546236,1.0083852567865221,83.04675026803547
1.61,68.8,7.61,84.22013357861645,1.0069926057706018,84.51407970748066
1.93,76.9,10.3,83.17001502945638,1.0056745982395643,83.40565941599566
2.24,82.0,8.09,87.04126894755154,1.0046219050765195,87.24218530250941
2.57,86.9,7.6,88.91507521224958,1.0036499292157792,89.07719428157631
2.89,97.6,3.03,88.99149004258778,1.0029376709848863,89.1221080438577
3.21,100.0,5.31,93.81692651115789,1.0023036417463551,93.92492464389787
3.54,107.0,7.51,101.22075133094003,1.0017455050993331,101.30905348357906
3.85,113.0,7.32,108.53059706829222,1.0013931347807925,108.60616963153934
4.17,117.0,5.21,115.52000043282548,1.001088857180971,115.5828757129405
4.5,119.0,5.67,120.54909788131971,1.000881500660226,120.6022182321783
4.82,127.0,5.39,125.50543135657517,1.0007615612893521,125.55321230033951
5.15,132.0,4.34,129.5399567701024,1.0006872121749781,129.58445984337135
5.46,134.0,2.36,133.342371735319,1.0007015866970588,133.38913915098996
5.78,137.0,0.89,136.70281123663844,1.000759642860231,136.75472403697768
6.1,140.0,2.84,139.73059686410846,1.0008591529724047,139.79060895579997
6.43,142.0,0.88,142.2462463476629,1.0010211248994048,142.3188534091688
6.74,144.0,1.23,142.80586577588468,1.001194611568581,142.89113908602383
7.06,146.0,1.57,141.5263950646663,1.0014079626632464,141.6259919598774
8.04,147.0,3.0,136.66636199153032,1.0022865233118008,136.8225181901172
9.04,148.0,3.0,132.3148706684173,1.0034110970629166,132.54034798421694
10.04,152.0,2.0,130.27030513513046,1.004720515814906,130.57741465080676
11.04,155.0,2.0,129.53229442884117,1.0061868395230915,129.93237433480843
12.05,156.0,2.0,128.5558730669276,1.0078280889447886,129.05806558524753
14.05,157.0,2.0,123.04960300626736,1.0114617090129199,123.75277323568402
16.07,153.0,2.0,114.18718535807773,1.0158595051013812,115.08909957114444
18.13,153.0,2.0,107.92139546910983,1.0211111611971269,109.05461877944916
20.05,154.0,2.0,104.30430911520388,1.0273131561963185,105.71915317645235
22.12,153.0,2.0,100.28798532227079,1.0359605546512958,102.0752651297328
