r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.58,31.3,6.3,21.35,1.008937686954299,21.445197569892567
1.16,54.8,5.8,29.4885079310568,1.006315920703369,29.581484892233888
1.74,61.1,4.1,31.413888648175988,1.0041438743456415,31.478908962443537
2.33,63.9,4.1,32.670760627815206,1.0025592481487058,32.712540205646185
2.91,67.2,4.1,34.72825074777018,1.0016191589138321,34.75635465457864
3.49,70.4,3.6,36.15733673820571,1.0011438138051496,36.1780094589186
4.07,73.7,3.6,35.609248798591636,1.0010629643383264,35.62816945272567
4.65,78.0,4.1,36.53607805991223,1.0012908781608554,36.55965226713396
5.23,80.8,4.1,37.871374413929054,1.0017862088878156,37.905182416411996
5.81,80.5,3.6,38.62137361617269,1.0024758227642452,38.669153898569945
6.4,81.3,3.6,39.96379611598478,1.003362751376583,40.03093387665716
6.98,82.1,4.6,41.10837505910444,1.004418031576134,41.19908403027258
7.62,82.8,4.6,42.492103972385266,1.0057657127857462,42.61442654019181
8.28,84.9,5.5,42.225225872693684,1.0073128753069833,42.37933854005074
8.9,84.3,5.5,39.69073569486965,1.0090344612288447,39.86962476813565
9.52,83.2,7.0,39.44768307518199,1.0108767399333816,39.6616339714101
10.22,80.1,10.8,39.51848681313595,1.0131706098869344,39.777876812406824
