r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
1.7,305.0,10.0,281.41080594035475,1.0152201969571202,283.5442825593746
3.41,257.0,10.0,281.4783011175106,1.0082564990228453,282.6379250884442
6.82,256.0,10.0,282.1156828324154,1.001810776418916,282.3709915208905
13.67,271.0,10.0,274.45804779601565,1.0006332519666588,274.54493459215
19.49,282.0,10.0,261.95053597960055,1.003299922684734,262.38238826122574
23.36,287.0,10.0,258.5757819286253,1.0059011199847279,259.33760303952465
27.24,283.0,10.0,252.17976485039398,1.0090192202808097,253.31444453666597
31.22,280.0,10.0,242.48304414948277,1.0127880450887687,244.02856086239217
35.1,280.0,10.0,233.71294358678554,1.0171185937237657,235.7048734658347
38.97,281.0,10.0,227.55473187784955,1.0222440898431735,230.0716859725407
42.85,282.0,10.0,221.10342692957067,1.0288844581040149,224.27392173781325
46.73,287.0,10.0,210.88064823496725,1.0374224679462087,214.79024463844405
