r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
1.74,84.9,11.3,137.12,1.0070718060288602,137.60398885995968
3.5,136.0,9.9,180.27,1.002118695858574,180.4608676071025
5.24,162.0,8.0,241.53337243536348,1.0006514728218499,241.61203583953767
6.98,179.0,6.5,266.0199325238618,1.0010162493187322,266.1550694869668
8.72,182.0,6.1,247.18580076533524,1.0023877295407173,247.48073123601935
10.47,179.0,7.0,235.3753226232521,1.0043775735031375,235.8899464251941
12.19,174.0,6.2,225.54851761871547,1.006782075140003,226.31206868826922
13.94,171.0,7.2,206.5361714083032,1.0096539696111373,207.53072379029066
15.68,168.0,6.1,192.1140338444852,1.0129628280013065,193.3551951441499
17.42,165.0,5.6,181.09665319933444,1.01664080768793,182.59723352866985
19.28,171.0,8.6,170.92076205072337,1.021488432642001,172.7474108941443
21.48,174.0,7.6,160.49922741247073,1.0285844613171646,162.7769571551793
