r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.11,56.2,28.5,45.34044882883274,,
0.23,64.6,22.7,78.35134395784159,1.0152133449658882,78.94508728839818
0.34,70.2,17.2,94.43961298099437,1.0156334356036805,95.17495793861035
0.46,71.6,11.7,103.80518965832104,1.0161147799189492,104.63824583494225
0.57,71.0,11.3,107.25072354068294,1.016833873909486,108.14967868365683
0.69,69.0,9.37,110.7178490578642,1.01762733258529,111.68941640045497
0.8,67.7,6.23,114.0480078738774,1.0184241475059275,115.09383141765827
0.92,66.9,4.0,116.95687795080715,1.0192748745611029,118.07866276105923
1.03,66.6,3.1,119.69173112625616,1.0199516039898868,120.87985515962268
1.14,66.8,3.02,121.21700994497431,1.020623859625486,122.46061199839794
1.26,67.4,3.09,122.24362151049027,1.0213142282330216,123.53951689051907
1.37,68.3,2.71,122.52723248323207,1.021951944777097,123.86478736934572
1.49,69.6,2.75,122.19925081603405,1.0226801946967568,123.57723279727486
1.61,71.2,2.61,121.80558484732956,1.0233969952628834,123.22228845308707
1.71,72.9,4.09,121.44161601362194,1.0239653162503624,122.88819377046659
1.83,74.9,6.17,120.87195125420952,1.0246488601264483,122.35256086982737
1.94,77.0,7.74,120.12965412420033,1.0252811752996798,121.63868555427149
2.06,79.2,5.36,119.32065160733912,1.0259669250471992,120.85991834961229
2.18,81.4,6.34,118.69413338493187,1.0266394841188762,120.26471748682302
2.29,83.6,2.03,118.50541000308804,1.0272684852327083,120.11027454140117
2.4,85.7,1.94,118.51118596993282,1.0279273656891024,120.15464323895151
2.52,87.8,1.7,118.53142241616777,1.0286443956445985,120.21706705399014
2.63,89.7,2.16,118.43696298031287,1.0292980299283727,120.15942273182861
2.75,91.4,1.88,118.05003939008238,1.029999764027625,119.80769117854409
2.86,92.8,3.36,117.54011868294161,1.0306229561014293,119.32626050807055
2.98,94.1,1.4,116.8798827857044,1.0312982930127292,118.6948611781725
3.09,95.2,5.51,116.15501754121514,1.0319105001038178,117.99374639219552
3.2,96.1,6.23,115.38710543210622,1.0325326729199165,117.24900893619889
4.52,97.4,2.3,105.91972148754924,1.0403604713569088,108.0360635140471
4.69,96.9,11.7,104.8653660652553,1.041368442050292,107.0124441748451
6.03,96.8,2.3,97.3833897541054,1.05015747547637,99.79576269839343
7.53,105.0,1.02,91.89041190461603,1.0616809485865295,94.68195362382569
8.58,110.0,7.12,88.2552310064395,1.071332050501501,91.34872811616522
8.7,110.0,5.26,87.93692910262445,1.072704340013316,91.07754468228795
8.82,110.0,5.16,87.60347538768083,1.0740357099884654,90.78846980880833
9.03,111.0,0.82,87.01480161443799,1.0758811923418021,90.25583577820449
9.05,111.0,7.81,86.94733635943082,1.0761264796255439,90.19613768030113
10.53,112.0,1.43,83.46176969127842,1.09214570250094,87.22236931110686
