r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
3.44,285.0,14.4,289.9312589218348,1.0033597181105922,290.4178941759656
3.77,297.0,13.6,286.07929722368937,1.002781847262881,286.4769353286027
4.13,303.0,8.47,284.22515177232293,1.0021893593520732,284.53611715869977
4.47,306.0,5.93,282.78312361242496,1.0017464592797136,283.0299504963514
4.8,307.0,5.93,281.6261658653187,1.0013561740159327,281.8170682072258
5.13,304.0,8.47,281.0518416591501,1.0010889860681902,281.20483078972825
5.48,308.0,8.47,281.0117926351134,1.000834822886348,281.129065702572
5.83,313.0,12.7,280.55263213878425,1.0006702683527386,280.6466391642395
6.16,314.0,9.32,280.233626461922,1.0005399852115977,280.3092772577634
6.51,315.0,6.78,282.3840592172299,1.000470225592453,282.4504435200199
6.86,317.0,8.47,284.37957257862246,1.0004276734011044,284.44037686772776
7.18,320.0,7.63,285.497386678057,1.0004379422597234,285.55989552032366
7.51,316.0,20.5,286.64103840866886,1.0004665209742252,286.70789264059835
7.85,318.0,23.4,288.61413842707015,1.0005429628262656,288.6924811683645
8.21,321.0,8.48,289.92085747665686,1.0006408013563228,290.0137334396276
8.57,323.0,8.66,289.8394476257502,1.0007728271085061,289.9514238864759
8.9,321.0,12.7,289.1324277904504,1.0009093230414334,289.26385530902934
9.24,323.0,11.0,287.4796989354205,1.0010730251546043,287.63389405689753
9.6,323.0,10.4,285.42702149586324,1.0012676400113631,285.6078735565742
9.93,322.0,13.6,284.0806626646734,1.001470258324402,284.2894219398835
10.27,321.0,13.6,283.18853454898203,1.0016971445554308,283.4287386167153
10.6,323.0,9.32,282.22792065988085,1.0019380213149052,282.501270147653
10.93,322.0,11.9,281.29503159494305,1.0021895291137881,281.6028150424783
11.27,321.0,11.0,280.11192852143944,1.0024631380607232,280.45669352726026
12.31,323.0,4.24,274.1813868591375,1.003352957606349,274.64066148251356
14.35,319.0,4.24,257.62889220737645,1.0054077927948062,258.3245548091621
16.4,308.0,4.24,240.95031458788344,1.0078591814583464,241.89529764571478
18.48,299.0,5.66,227.6905538225071,1.0106192967035221,228.89631795805485
20.57,299.0,5.66,217.05240956967052,1.0138755319894008,218.5530806769567
22.51,298.0,5.66,210.21654882525306,1.0172190409690993,212.01868784306717
24.59,296.0,5.66,202.46587539632452,1.0214450209617985,204.6253020416502
26.68,293.0,4.24,193.0401836406089,1.0264621466786699,195.5776354690999
28.77,289.0,4.24,184.27017392947778,1.032843876466973,187.27180019651294
30.7,289.0,4.24,177.4628935862368,1.040058533514117,180.98244429933203
