r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
1.74,96.4,12.1,148.01974530446944,1.0094713183878161,148.71906440608987
3.5,157.0,10.5,223.45501605468607,1.0035617263140606,223.85260514882245
5.24,192.0,8.4,242.04169165662347,1.0010602475156962,242.16996971514493
6.98,201.0,6.9,249.95191117492982,1.0004410313155714,250.00702340915188
8.72,201.0,7.3,254.82678999665637,1.0008204729760135,254.93130780991993
10.47,194.0,6.4,236.26904007931296,1.0018416310296592,236.48650020281787
12.19,190.0,6.0,216.51426142404569,1.0032583288321526,216.8667118879399
13.94,186.0,6.4,200.76317814778687,1.004997557539451,201.264215704239
15.68,184.0,6.4,187.18058499748312,1.007034516886033,187.83779372943562
17.42,182.0,7.3,178.4644572456936,1.009303730430736,179.29272780522047
19.16,181.0,6.6,169.2039024372665,1.011893527028581,170.20714382840487
20.9,183.0,6.5,160.23210695737606,1.0146870193356337,161.40448399358087
22.65,185.0,6.5,155.37222821341015,1.0179234889522715,156.75845052248553
24.39,186.0,9.1,148.94688281397498,1.021608859051788,150.54756788418902
26.13,186.0,11.4,142.9520678409375,1.0258711120821562,144.78942459221417
27.87,184.0,13.6,137.6566522184816,1.0309828345749568,139.77288219531718
29.61,185.0,13.6,133.0775987910813,1.0369992599050741,135.5171249078134
