r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.49,25.0,2.04,17.379815879346936,1.003271780276149,17.408224131330943
0.97,42.5,2.7,27.012959852633696,1.0028909935927683,27.051978819018817
1.47,48.0,2.15,30.659944553113593,1.0035970034047876,30.715037018112316
1.95,49.2,2.08,30.61823312995053,1.005254260222154,30.69856582817634
2.44,50.4,2.06,27.868952258741267,1.0078760756900256,27.978485996436895
2.92,51.6,2.04,25.197341129571587,1.0112309349477735,25.338440914625174
3.41,53.2,2.0,24.24608834430824,1.0153790802663494,24.43181824952051
3.89,55.1,2.05,23.9336290603828,1.0195473934679726,24.16641699880173
4.39,57.8,2.24,25.287255683446556,1.0243631211460484,25.593440239838245
4.88,57.3,2.0,26.842550176911285,1.0290646142006992,27.229840405067073
