r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.11,6.8,3.62,12.02680339907492,,
0.17,9.5,4.31,15.5399871299818,1.0042370350325145,15.572874065966241
0.24,14.0,3.11,19.675652466945028,1.004111585939552,19.71606004276312
0.31,19.8,5.5,23.294999463404157,1.0039797791849945,23.34130791179431
0.38,26.1,3.9,26.475214824435326,1.0038447312696241,26.5260610419628
0.45,28.7,3.5,29.4515279739439,1.0037041391341808,29.50602383419265
0.52,28.7,2.7,32.4975029809984,1.0035619761363836,32.55532919792593
0.59,31.7,2.5,35.56337020024959,1.003461679573325,35.624871517858224
0.66,35.5,2.3,38.46211772640711,1.0033663898172491,38.52680257427426
0.73,39.4,2.1,41.246339231500286,1.0032827073581927,41.31398359347053
0.8,42.9,2.3,44.00727212632022,1.0032007953573976,44.077644995178126
0.87,46.0,2.6,46.69099377824379,1.003130745426952,46.764025469630035
0.94,49.1,3.1,49.63522942427082,1.0030739772574022,49.71145966991979
1.01,49.2,3.2,53.20930087869977,1.003057753410587,53.29058924680164
1.08,51.4,3.2,56.94446592953524,1.0030654107787538,57.03167823511636
1.14,57.2,3.1,59.97477136263214,1.0031077960596553,60.067893746473636
1.21,63.8,2.9,63.85477977410932,1.003160306437213,63.95560051661758
1.29,67.8,2.8,68.37915837446377,1.0032271800573576,68.4894054274598
1.35,69.8,3.3,71.63078946933364,1.0032911544338299,71.74856663840293
1.42,71.7,3.9,75.05539620840062,1.0033800710064569,75.18213548610841
1.49,74.1,4.4,78.26422746057102,1.003496161062282,78.4009202621109
1.56,76.7,4.8,81.20790601905703,1.0036326312305057,81.35527149705153
1.63,79.9,4.4,83.46410605763414,1.0037863020398927,83.62196692908817
1.74,83.6,3.35,85.65192000183066,1.004049065323822,85.82514993374949
1.93,83.9,3.95,83.85764127376824,1.0046035837364542,84.05044247121756
2.1,88.7,4.44,81.20576395798516,1.0052163639259928,81.41728787918736
2.27,85.3,5.36,79.47841279240546,1.005914300480423,79.71309591480923
