r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
1.44,26.1,3.3,29.03936121886981,1.0055034538841459,29.11915996997449
2.88,43.0,3.47,40.57920649790974,1.0017681021625424,40.61506474602986
4.33,48.5,2.35,42.56273604927202,1.0010043538167628,42.58410470839643
5.76,52.5,2.0,43.20567092408125,1.0020138747936058,43.24915444830647
7.2,56.4,2.05,41.58235803799491,1.0041215303796212,41.667961400432404
8.64,58.5,2.21,42.91979729681863,1.0070887415141465,43.07165233122456
10.08,61.5,2.1,44.38799837793995,1.0109399207279253,44.63013852260236
11.47,64.6,2.01,45.67986427300326,1.015523713366615,46.0330593866674
13.0,65.6,2.12,50.03209369994424,1.0221924276678225,50.584214096290374
14.42,65.4,2.65,49.971513885412755,1.030289700147566,50.722679260473164
