r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.32,44.0,8.0,197.82000025275502,1.0061258444792318,198.42498243885336
0.64,64.0,8.0,204.19000220382975,1.0051196996931313,204.71203064543727
0.96,128.0,8.0,209.11001530295005,1.0040218498501954,209.5300978913691
1.28,148.0,8.0,219.11001118159803,1.003162177027873,219.45617006564214
1.6,157.0,8.0,225.96685420654066,1.0025000728743672,226.2491446813434
1.92,189.0,8.0,232.0775932743185,1.0020554956923113,232.3159880789611
2.24,195.0,6.0,251.39475034296163,1.0018603151415333,251.62847842178113
2.56,201.0,6.0,278.9189712084855,1.0018515057250288,279.1770618356689
2.88,214.0,4.0,292.1086333883338,1.0020170224747456,292.4030798261635
3.2,215.0,4.0,300.95614464569417,1.0023379145664784,301.3077441404898
3.52,215.0,4.0,298.84349833985016,1.00279166428149,299.26034298006897
3.84,216.0,3.0,290.2695376714546,1.003381304163952,290.75986833016606
4.8,214.0,2.0,275.7656086244258,1.0057349934136546,276.55523509191045
5.76,210.0,2.0,257.16444116557017,1.0088136419502172,258.295232687005
6.72,205.0,2.0,238.07466265858702,1.01255043945163,239.56397516669418
7.68,203.0,1.0,222.79859290399477,1.017091044378685,224.69445696835956
8.64,201.0,1.0,211.12349016630054,1.0223629103358514,213.47110569603726
9.6,201.0,1.0,201.14807282198853,1.0286371455570096,204.00789636551488
10.56,199.0,1.0,192.5962876070045,1.0359845677694408,196.0309094178243
