r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.22,10.7,4.9,5.6097237008608545,,
0.76,24.7,4.9,17.728897314836022,1.011120620702996,17.827202936846746
1.31,38.9,4.9,26.83994225031045,1.0086403246305564,26.955645765927624
1.94,42.7,7.89,32.63540715235525,1.0059410903174133,32.73220853954327
3.92,55.0,4.9,39.19282587413161,1.0014178570654588,39.22060094488932
4.35,57.2,4.9,39.508907856330325,1.001032397137179,39.5292970369369
5.0,59.8,4.9,40.42422664690074,1.0007067275430657,40.438508581176585
5.05,62.5,3.43,40.42083126309997,1.0006885798829774,40.434745353901896
5.83,61.8,3.98,40.24219675912338,1.0006837118049756,40.2559514409567
6.09,64.4,4.9,40.195712457922674,1.0007380750980557,40.210543449038035
6.74,67.2,4.9,41.714089945724574,1.0010136928052678,41.73522722683208
7.29,69.9,4.9,40.0131290953357,1.0013534044184487,40.0401969128632
