r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.35,14.4,2.82,15.462037381923508,,
0.69,24.4,3.97,17.991411840097484,,
1.03,29.2,3.26,20.29279921548528,1.0170063314202964,20.46462479901148
1.38,32.9,3.73,21.498913926056822,1.015036913386333,21.659949468754014
1.72,37.8,3.41,23.082315741710143,1.0132709017377488,23.234972509792883
2.07,42.0,3.12,25.396523384116968,1.011640692446284,25.54391225698128
2.41,45.1,2.92,27.13612536822455,1.010089496662942,27.272676722225906
2.76,47.6,2.79,29.78547968389967,1.0086559471891325,29.914112693114085
3.1,52.3,2.78,31.49247052868352,1.007263356271718,31.606634117709095
3.45,57.3,2.78,33.1353617756016,1.0062399471860257,33.238582456849464
3.79,61.4,2.93,34.469522770122595,1.0052919722255846,34.560608302168
4.14,64.5,3.42,36.24532107734735,1.0044860708592753,36.326529641754675
4.48,66.4,4.53,37.518872584340805,1.003801297757096,37.590115148111494
4.82,66.9,5.46,38.25680070262018,1.0031718867817592,38.31742578693577
5.17,69.4,4.77,39.21413010637875,1.0026348033637833,39.265756883104274
5.51,70.2,4.44,39.541110252495436,1.0021241565966337,39.583083729850344
5.86,70.9,4.24,39.464805840140656,1.0017687835178215,39.4996927691521
6.2,72.3,4.38,40.000499996875035,1.0014235639555469,40.02896150628233
6.55,73.9,3.51,40.904636656496535,1.001158943802723,40.92833288041449
6.89,75.0,3.22,41.89410101673027,1.0009250081562506,41.913472730587046
7.25,75.5,3.23,42.96818008712959,1.0007290747911488,42.9838407416641
7.58,77.1,2.98,44.12308806056077,1.0005904433330348,44.136112229925104
7.94,77.0,2.79,45.409859061661926,1.0004587515008685,45.42027378785544
8.27,77.0,2.82,46.65737347944052,1.0003852018990547,46.66635886866118
8.63,78.2,2.93,47.95944328284055,1.000305870245869,47.96677740541529
8.97,79.6,3.14,48.89951431251644,1.0002915826407142,48.906642917666375
9.3,80.3,3.39,49.741077591865654,1.0002777152592401,49.747984040521544
9.66,81.2,3.66,50.45232303868673,1.000298150407244,50.459843668488986
9.99,82.3,3.9,51.07104267586477,1.0003310563655856,51.079495673205486
10.35,83.8,4.1,51.84790931175529,1.0003837435849428,51.857856508849096
10.69,79.0,2.78,51.60248056053119,1.0004540489488198,51.61419425706168
