r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.28,168.0,49.7,215.7164564886045,,
0.37,187.0,40.2,227.35200680882497,,
0.47,204.0,26.9,236.8777173986612,1.0055118407669608,237.52963644438663
0.56,218.0,23.5,243.90546467842825,1.0055063074773316,244.57605207254542
0.65,232.0,8.63,249.5503999195353,1.0055007741877022,250.23581882776185
0.75,243.0,4.97,255.82125752173138,1.0054946260881144,256.5231158079885
0.84,253.0,3.65,262.76000704064535,1.005548174850287,263.48791802420374
0.93,262.0,2.86,270.37450859872126,1.0056295097259311,271.13447849819505
1.03,269.0,3.8,277.9479755277955,1.00571988180998,278.741756847145
1.12,275.0,5.39,283.6972365039885,1.005801216685624,284.51894107681863
1.21,280.0,5.01,288.4745359646151,1.005889364655795,289.3227547985776
1.3,284.0,10.0,292.2242868072399,1.005985362495747,293.09751625121214
1.41,287.0,6.59,295.78751393525727,1.0061026931890218,296.6886913475638
1.5,289.0,3.56,298.1179343816806,1.006198691028974,299.04047743319416
1.59,290.0,6.13,300.07206401129713,1.0062888099713987,301.0141333030872
1.68,291.0,10.2,301.59361349338946,1.0063684897499898,302.55243726940915
1.78,292.0,8.61,302.92868286116453,1.0064570228373133,303.90511789322886
1.87,292.0,11.2,303.8764972813791,1.0065367026159042,304.8680546891139
1.96,291.0,5.15,304.7991517376648,1.0066166628372444,305.8058658213715
2.05,291.0,4.92,305.82274032517597,1.00669827962738,306.84527399442925
2.16,291.0,9.32,307.02879685788434,1.0067980334819904,308.0706252812039
2.25,290.0,7.19,307.9717599066512,1.006879650272126,309.0293131261345
2.34,290.0,12.2,308.914901065002,1.0069617089611473,309.98832390835537
2.43,290.0,7.94,309.989872415213,1.0070542627487036,311.08132595261105
2.46,290.0,5.16,310.3997504831471,1.0070851140112222,311.497418449796
2.53,290.0,3.56,311.3011521019477,1.0071571002904325,312.4131727216895
2.62,290.0,3.79,312.381308819846,1.0072496540779885,313.5115921930717
2.71,290.0,5.65,313.5325225554759,1.0073422078655445,314.68142801321426
2.8,290.0,9.38,314.51865334189637,1.0074354894972342,315.6857878775551
2.99,290.0,10.6,315.9931836290144,1.0076327435133423,317.19683865885634
3.28,291.0,15.3,317.14814613993883,1.0079548885507523,318.40708649511754
3.74,292.0,18.8,316.5410235656667,1.008505514748076,317.884345375073
3.83,292.0,15.2,316.19113491684107,1.0086159067960834,317.55035015220545
4.02,292.0,19.8,315.4610990280735,1.0088762302780268,316.85805862224834
4.09,292.0,2.4,315.11515831517846,1.008977235476759,316.52642955260353
4.12,292.0,9.0,314.9612372975443,1.0090205234190728,316.37860573069116
4.3,291.0,8.71,313.80229460601464,1.0092819954637964,315.255286465429
4.39,291.0,7.92,313.06585201838925,1.0094212790012786,314.53713516871187
4.49,291.0,8.84,312.2735064010394,1.00957603848737,313.7651155404928
4.58,290.0,4.2,311.5085791755983,1.0097153220248523,313.0181246876459
4.87,289.0,10.6,308.9295539439372,1.0101714853057737,310.4967151462398
4.91,288.0,2.26,308.55783218061407,1.0102348816068245,310.1328388786701
4.96,288.0,6.97,308.0934712063857,1.010314126983138,309.6782528718459
5.05,287.0,3.23,307.28877167901857,1.0104567686605024,308.8912172712441
5.14,287.0,10.2,306.4426624998549,1.01060511141954,308.06330634441593
5.24,286.0,10.3,305.5184768553287,1.0107709226272343,307.15942798816326
5.33,286.0,17.8,304.66177459602636,1.0109201527141591,306.32073442209634
5.42,285.0,11.4,303.8273907994472,1.0110693828010837,305.5043536824596
5.51,285.0,12.0,302.98526086263666,1.0112287699216016,304.6815881305072
5.61,284.0,4.03,302.1215743703187,1.0114119480779262,303.84058183694646
5.71,284.0,4.73,301.3583584372599,1.011595126234251,303.10046710326486
5.8,283.0,6.44,300.67126982802995,1.0117599865749434,302.4340474637929
5.89,283.0,4.96,299.9532746945764,1.0119324188262158,301.737551844086
5.98,283.0,5.37,299.2798678494763,1.0121111610029714,301.08672685647764
6.08,283.0,11.0,298.51284327479107,1.012309763421589,300.3445348332033
6.15,283.0,1.14,298.01638210004495,1.0124487851146213,299.8656156735158
6.17,283.0,17.3,297.8875119906842,1.0124885055983448,299.74182548341076
6.26,283.0,7.94,297.237178360985,1.0126691258892386,299.11411988520456
6.35,283.0,18.3,296.5776603185075,1.012853559901699,298.4776138815812
6.73,284.0,10.5,293.654734680032,1.013634656735238,295.64989761768277
6.83,284.0,9.37,292.81701999713067,1.0138417369808774,294.8366034662717
6.92,285.0,12.9,292.0337708211158,1.014028109201953,294.0749779964313
7.37,288.0,1.24,287.8225727770496,1.0150038723167054,289.97376034878636
8.6,297.0,2.13,273.6143435567661,1.0179337775657784,276.05691049511967
9.83,305.0,5.07,257.7834374043453,1.0212282764171476,260.5052176170224
