r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.35,20.9,9.81,48.76689450846752,,
1.07,61.7,8.19,98.2917982336268,1.011746944414337,98.86742684493554
1.6,81.3,4.32,114.28088772843864,1.0093302511506477,114.81278461820757
3.7,124.0,3.41,144.2299608264524,1.0026547668277712,144.42128238986675
5.09,156.0,7.02,154.52556325734588,1.00096418563589,154.6000409733205
6.61,166.0,6.34,166.54641455161982,1.0004928917403089,166.5874541712757
8.17,165.0,12.1,171.96749983645165,1.0008989889923394,172.04478091634
9.11,174.0,4.84,169.32463524248325,1.0014305465062576,169.44570534154047
10.37,164.0,5.86,167.16574589311054,1.0024215030713595,167.36801969904272
11.28,176.0,7.35,169.28614828154133,1.0032546897622452,169.56141143629486
13.62,174.0,3.28,167.92996754599818,1.0058625832239998,168.42149989173365
15.04,168.0,2.23,163.23701847313924,1.0077201291030298,163.8659124496159
16.37,166.0,2.23,157.67489368951544,1.0096106590278928,158.43076175483935
17.59,167.0,4.59,151.53043027722188,1.0115127750889992,152.40020195127502
18.8,167.0,5.3,146.28146704213765,1.0135896330852157,147.27206865303162
20.13,165.0,3.48,141.09410831072998,1.0159984025213638,142.218270122085
21.35,165.0,3.12,136.81627278946024,1.0185156766893484,138.07708629014928
22.57,165.0,2.39,133.22192649860608,1.0212939584604743,134.6328660263641
23.89,165.0,2.23,129.75872725947954,1.0247011540764743,131.35154630179778
25.11,163.0,2.23,127.03717920357016,1.0282263588929004,128.8176014282237
26.33,162.0,2.23,124.66476727608327,1.032351441113624,126.66525880309574
27.65,162.0,2.23,122.35681019052434,1.0372210634718213,124.61313163554489
28.87,162.0,2.23,120.51073188724729,1.0428406836798043,123.06504274012998
