r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.63,265.0,15.0,347.4947778024873,1.0089960419565238,349.054317035727
1.72,250.0,15.0,309.9417782423015,1.0127282825593027,311.9080544616401
2.79,233.0,7.29,275.9532815532368,1.0159163197488035,278.1406923637699
3.91,230.0,6.45,254.82306822577897,1.0189420762393202,257.22518531106346
5.03,228.0,5.37,237.71180050641155,1.0219639040258248,240.3081609737657
6.14,228.0,5.16,221.59800044224227,1.0249821801675554,224.34892598388075
7.26,227.0,5.94,207.60573522906344,1.0281333881337678,210.50580586723285
8.37,226.0,3.0,196.93669160418025,1.0314591952732528,200.0104393094499
9.5,223.0,3.92,187.23392774815147,1.0351175511123258,190.49315910343407
10.65,219.0,2.9,178.55461993462953,1.0390122481714699,182.00420636037217
11.74,216.0,2.55,171.0549820964008,1.0432891799641988,174.7181729145878
12.82,214.0,2.55,163.9687976415025,1.0479044377847502,167.85027296190202
14.01,214.0,3.07,156.60661831480814,1.0537559454731729,160.76078963748424
15.09,214.0,3.61,151.01837835177545,1.0598640945293856,155.47296903644573
16.18,214.0,4.46,146.13197665124494,1.0671621246751641,150.95950403478344
17.36,214.0,5.07,140.95927922630705,1.0759521681810675,146.2144021743194
