r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.77,35.1,3.96,135.41353846643253,,
1.59,77.9,3.95,181.3490504524355,1.0126526715606305,182.49271919410026
2.36,115.0,6.7,186.30282982284513,1.0094988506855291,187.1855699046745
3.13,156.0,3.16,188.001365154618,1.0068121919013475,188.64062899401958
3.95,192.0,3.14,196.11701252058683,1.0045735554198165,196.5649769201563
4.73,204.0,2.9,204.51862726900941,1.0030903737883277,204.83440299341848
5.5,209.0,3.36,206.54727788087646,1.0020260770247014,206.7564123509564
6.27,220.0,3.25,207.24817610777666,1.0012356875178108,207.37618356783278
7.08,231.0,3.49,213.0514801638327,1.0007363875929192,213.1299099611303
7.86,235.0,4.65,222.65660376463126,1.0004563630990106,222.70740409829756
8.66,245.0,6.0,231.89626344553292,1.0003211262646992,231.93349444724868
9.45,246.0,5.57,238.70599762050387,1.0003205284947367,238.74425059250856
10.24,239.0,6.95,242.98477832983693,1.0004311058716893,243.0371487684788
11.02,240.0,7.16,244.92552521123642,1.0006269958567386,245.00229682400985
11.79,240.0,4.85,245.14606523458622,1.0008859803576151,245.2546384907396
12.47,246.0,7.68,244.03631266678326,1.0011599014509243,244.17780068720364
13.34,241.0,6.21,241.6927334447604,1.0015948447401224,241.88538785422458
14.11,250.0,5.62,239.12264008244807,1.0020461443341873,239.3671547858612
14.59,242.0,5.1,237.50460648164278,1.0023471074224426,237.78316753662966
14.98,244.0,7.41,236.18659000883179,1.0025997181734143,236.49340001855455
15.75,248.0,5.08,233.40705280689355,1.003117179911243,233.77055563944987
16.52,249.0,5.22,230.50526544962048,1.0036684443584596,230.92767627691984
17.1,246.0,6.35,228.11197097039866,1.004106314512375,228.57984090560493
17.88,241.0,16.2,224.71569282095098,1.0047306971816372,225.24659662285364
18.65,247.0,14.6,221.31097781176604,1.0053530321447464,221.90252960853041
19.62,234.0,20.9,217.1471986924998,1.0062211662463958,217.82160583056162
20.78,249.0,10.0,212.86505467079374,1.0072869145015728,213.6392116536097
22.13,236.0,16.1,208.49436083501155,1.0086360747799106,209.3927118935163
23.0,245.0,22.1,205.49872846321944,1.0095201199729582,206.47459764163074
23.58,243.0,4.2,203.54549786227156,1.0101173247513242,204.57257453469228
25.03,238.0,7.76,197.70218966920928,1.01167595619815,198.85302120680706
25.9,247.0,6.14,194.22158196245852,1.0127928753410707,195.4599601876883
