r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.34,35.5,2.1,42.03134306681146,,
0.67,62.4,4.2,62.37163217360918,1.0080977791065198,62.62365883821109
1.0,90.7,3.8,80.55656646108994,1.0067518346102928,80.82806126678646
1.32,104.0,2.0,86.95633674436843,1.0053894769231586,87.19034645566799
1.65,105.0,2.4,92.40087553697745,1.0042185097176335,92.59556742134956
1.98,108.0,2.0,98.25408948232129,1.0032740251843162,98.41480122795257
2.31,116.0,2.3,105.29042739014787,1.0024946552397918,105.42167724354553
2.63,130.0,3.3,112.61435476883042,1.001920514192055,112.722441631416
2.96,141.0,2.2,121.26337493241725,1.001504197324799,121.35454268381265
3.28,146.0,1.6,129.622290135609,1.001239473237892,129.70259693861055
3.61,150.0,1.4,137.51253215616384,1.0010943330107953,137.58775383406788
3.94,152.0,1.1,143.79205332701804,1.0010642796390845,143.86855045615545
4.27,155.0,1.3,148.26468898561112,1.0011390759829122,148.34910732589572
4.6,152.0,1.8,150.04488828347334,1.0012987035402177,150.14228858400793
4.94,150.0,2.4,150.04030191918437,1.001540696289856,150.1558407020168
5.3,147.0,5.5,148.24142909456856,1.001889948814637,148.3814473255736
5.63,145.0,3.8,146.54273813464795,1.0022791956972898,146.70964287574623
5.96,152.0,4.1,146.58814174413973,1.0027180452352473,146.78722315797162
6.27,149.0,1.4,146.33499000580824,1.0031607956093667,146.56607504368372
8.24,149.0,4.0,139.60269803983016,1.0068987249585895,140.08341069733595
10.3,146.0,4.0,129.0996982955421,1.012260563591316,129.88870477748046
11.13,149.0,3.2,126.35197188805563,1.014816371864775,127.28456906368224
11.95,152.0,2.8,124.19926650347014,1.0177313934480694,125.29554126691178
12.72,153.0,2.4,121.46296307928603,1.0207812638391067,122.71855039002078
13.58,156.0,2.2,118.21809421573332,1.024769088401163,119.6732160336649
14.43,158.0,2.8,115.26074657054758,1.0290248608694275,116.92149558116898
15.29,158.0,3.1,112.37612557834515,1.0342885850914172,114.28649678995987
16.02,159.0,3.8,109.95498033286168,1.0386776555992894,112.0612079847543
