r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.09,231.0,52.9,81.4097967077673,,
0.17,231.0,27.9,156.08005317784847,,
0.26,231.0,16.4,206.8099248101986,,
0.34,231.0,11.9,229.156350555685,,
0.43,232.0,8.04,243.14685295105093,,
0.51,232.0,6.53,251.81537165153364,,
0.6,232.0,4.75,260.04868524951246,1.009854032362571,261.32680838176356
0.69,232.0,4.0,266.5211222398705,1.0095218664897678,267.787005258263
0.77,233.0,5.69,271.50126961029116,1.009226607936165,272.75091162389555
0.86,233.0,4.83,275.95972622830305,1.0088944420633617,277.18426326113604
0.95,234.0,10.8,279.91459661832573,1.0085622761905586,281.11039542727616
1.03,235.0,10.3,283.96701850743153,1.0082670176369557,285.1383827432657
1.11,235.0,10.6,287.2655811265944,1.0079717590833528,288.40831425185837
1.2,236.0,10.2,291.33006350186383,1.0076702628750396,292.4452182893411
1.29,237.0,10.6,295.05003440094697,1.0073724701733817,296.13566092721925
1.38,238.0,14.2,298.28800394920347,1.0070746774717239,299.3412900284684
1.46,238.0,14.1,300.6458032303128,1.0068099728480282,301.66776118435376
1.55,239.0,19.6,302.7939502367905,1.0065121801463703,303.77827468836074
1.63,240.0,17.8,304.3629788591247,1.0062474755226745,305.3122486628502
1.72,241.0,7.14,305.76427047645706,1.005954402036797,306.67324108803626
1.8,242.0,11.9,306.8111554360434,1.005699029794869,307.6841763182953
1.89,243.0,10.9,307.73066762999105,1.0054117360227,308.5622226785386
1.98,244.0,17.6,308.462328656191,1.005124442250531,309.2516674129926
2.07,246.0,11.4,309.09091817780734,1.004837148478362,309.8375756760423
2.15,247.0,12.9,309.59465386211053,1.0045817762364342,310.30309002948235
2.23,248.0,15.4,310.0816455387194,1.0043264039945061,310.7516908341682
2.32,249.0,17.6,310.64205285183135,1.0041092873711635,311.2796572308362
2.4,251.0,24.0,311.1779756023874,1.0039235646303264,311.78784142543185
2.49,252.0,10.1,311.87634280272044,1.0037146265468846,312.4550579443844
2.58,253.0,12.0,312.7698844198399,1.0035056884634428,313.31764166104614
2.67,254.0,6.34,313.9289324034979,1.003296750380001,314.4459792741229
2.75,256.0,6.22,315.1554587818526,1.003111027639164,315.6453067665015
2.83,257.0,5.6,316.57031446425924,1.0029438957545647,317.03594702505865
2.92,259.0,8.73,318.3761214350096,1.0027893565312482,318.8198444818981
3.0,260.0,5.19,320.01131011262714,1.0026519883327445,320.4353622838088
3.09,262.0,11.0,321.82586052087237,1.002497449109428,322.22748177445436
3.18,263.0,16.0,323.46472017825994,1.0023429098861114,323.84342283683833
3.27,264.0,13.1,324.9469392070035,1.0021883706627948,325.30229707392965
3.35,266.0,11.8,326.1291514109096,1.0020510024642912,326.46342594584155
3.43,267.0,12.7,327.15898719124317,1.0019445046781514,327.47691380440193
4.21,280.0,5.52,332.56960098601917,1.0010909559453605,332.75096092729694
4.29,282.0,2.35,332.9454246569548,1.001028604556126,333.1166152367884
4.38,283.0,5.1,333.24209578023004,1.0009584592432375,333.4017570156641
4.47,285.0,4.61,333.5639016740271,1.0008883139303486,333.71202351691414
4.8,290.0,10.8,334.4346514642285,1.0007487953832157,334.5598395950422
5.25,296.0,2.85,336.19351480955135,1.0006254838608069,336.29864018237566
5.32,298.0,1.92,336.4902870812173,1.0006172876779547,336.5941267129415
5.41,299.0,4.29,336.76657405389864,1.000606749728573,336.86872507492205
5.5,300.0,4.92,336.9450539776478,1.0005962117791913,337.04548431550165
5.58,301.0,2.24,336.97466892928315,1.0005868447130744,337.0735303287886
5.67,302.0,4.59,336.7364505069209,1.0005957026091732,336.83673296559914
5.76,303.0,5.07,336.705152173233,1.0006095738382141,336.80775986485247
6.0,306.0,7.89,336.5481732233887,1.000646563782323,336.6569555724548
6.18,307.0,4.41,336.26675571635093,1.000679108311164,336.3809171119398
6.27,308.0,3.2,336.1361481602358,1.0007129266033583,336.2559470132796
6.36,309.0,6.66,336.0482228788006,1.000746744895553,336.1736706113547
6.45,310.0,5.83,336.0131405168554,1.0007805631877476,336.1442546801674
6.53,310.0,3.83,336.0223636902758,1.0008106238919205,336.15852997906757
6.61,311.0,2.41,336.11955090413886,1.0008406845960933,336.2608064869731
6.7,312.0,1.25,336.3501612902839,1.000874502888288,336.49719874490137
6.79,312.0,3.61,336.71506218166127,1.0009198770772818,336.86989481673623
6.87,313.0,13.8,336.68211505810643,1.0009628101728263,336.84415654638525
6.96,313.0,4.58,337.0027433122763,1.0010111099053136,337.17307367341596
7.05,314.0,3.05,337.26153338321876,1.001059409637801,337.4401351520945
7.2,315.0,1.38,337.4129437351211,1.0011399091919466,337.6051990203566
7.39,316.0,0.75,336.9770873516477,1.0012569370082265,337.18880033107837
7.47,316.0,8.57,336.50234189378233,1.0013106313827735,336.7227849523672
7.99,318.0,1.36,332.92358838027684,1.0016841564746672,333.20381815068697
8.08,318.0,16.0,332.4780246873468,1.0017590645628238,332.7703213572198
8.16,318.0,5.5,332.0346248510839,1.001825649530074,332.33757607186016
8.25,319.0,2.94,331.88162784342256,1.0019005576182305,332.1968582142242
8.34,319.0,1.74,331.72321504531453,1.001975465706387,332.05070730534743
8.4,319.0,2.2,331.5951997541581,1.0020257278102722,331.93089064452107
9.59,319.0,3.23,326.285941775002,1.0032445447025267,326.814837777688
10.8,317.0,4.08,319.55059458558355,1.0046796694641376,320.2974174641897
12.02,312.0,2.62,316.84558731344197,1.0063266215162587,317.84628810017324
13.22,308.0,0.76,312.3901986298546,1.0081354767699302,313.6583462102316
14.42,303.0,1.86,303.6741406507969,1.0101164043793183,305.2063205671772
15.63,298.0,1.34,290.55714033559735,1.0122057325311138,292.3249935808161
16.83,296.0,1.41,277.6216351439491,1.014605002318095,279.64161872494196
18.03,294.0,1.15,268.66833233561414,1.0171097175244252,270.95700386180465
19.23,294.0,0.59,260.44447200891017,1.0199374752723265,263.0279611087036
20.43,294.0,0.5,252.30147779987337,1.0230555833150519,255.1933830148957
21.64,292.0,1.21,244.65867652711603,1.0266576934208342,247.89824665367996
22.84,290.0,1.21,237.50830111808727,1.0307107156486637,241.1277472626913
24.04,287.0,0.81,230.63114815653154,1.0354833638424765,234.6872651028282
25.24,283.0,1.08,224.01251058813656,1.0402008906475235,228.4708955449296
