r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.62,35.1,4.01,71.20472175354666,,
1.23,64.6,4.19,112.64443883299343,1.0178852498994542,113.64731151775037
1.83,80.1,6.32,139.72563186473698,1.0148094575953535,140.75645980053383
2.47,113.0,10.4,159.1161164055986,1.0118927457611435,160.0594836483511
3.08,136.0,7.59,171.24374966695865,1.0096072520350985,172.06437432256607
3.68,150.0,7.75,180.90008955221666,1.0076521166959866,181.59090481877823
4.32,171.0,9.19,190.21,1.0057596026655635,190.75698054466588
4.91,192.0,9.16,198.61010069983854,1.004565600147293,199.06297153421045
5.53,197.0,9.96,213.09009385703504,1.0034271864011524,213.4549312688938
6.17,195.0,12.4,230.24,1.002640484198739,230.54377214676765
6.78,196.0,7.09,253.17066437484416,1.0019516079639417,253.41758890101408
7.38,216.0,5.99,275.54207900064915,1.0014400664426573,275.7404070756894
8.0,225.0,5.24,287.96,1.001010371076473,288.10543650065677
8.62,240.0,6.15,290.86,1.000701717698414,290.962032908445
9.23,247.0,4.37,295.7360703397541,1.0004930245785875,295.8089639320043
9.85,254.0,6.48,302.52658329475776,1.0003295042303026,302.57642108414257
10.43,257.0,7.41,308.54194803948457,1.0002645945563506,308.58276459963173
11.05,273.0,5.38,313.37088329964547,1.0002126433537337,313.40419964640836
11.67,272.0,5.98,316.9943232930205,1.0002510842240289,317.0341169321313
12.19,270.0,20.9,320.3239016995141,1.0002901005996014,320.370361408236
12.91,279.0,9.4,323.97946169471913,1.000420832166729,324.0476250135645
14.56,287.0,10.8,327.4628754530809,1.000848939679151,327.60184407955313
16.63,291.0,10.0,317.20679012278407,1.0016498980459303,317.4683617072281
17.77,286.0,9.67,311.0854778031273,1.0022151570418227,311.42983879858116
18.49,288.0,6.96,308.31840441335964,1.0026004863443003,308.71903302534685
20.24,289.0,6.63,304.3497317232266,1.0035953216988909,304.89635843658925
22.62,288.0,10.0,299.6502663105775,1.0051312704857396,300.41807589498666
24.89,269.0,8.23,291.30488839015385,1.0067753748176163,292.2900723620714
27.06,267.0,7.11,277.95413290685207,1.0085020420087403,279.1332209045212
29.13,272.0,5.36,265.61041131702655,1.0102338954870982,266.96606633265424
31.3,274.0,5.78,254.5351956017085,1.0122073074855473,256.08407771930143
33.46,259.0,5.81,245.1955727577478,1.0143661252697982,246.95054734490165
35.53,272.0,6.69,234.76416293804297,1.0165279174418087,236.6962934841015
37.7,274.0,6.39,224.69732196891002,1.0190844314861491,226.83129897618014
39.87,272.0,5.59,217.75856584759185,1.0218033667131996,220.11970001087204
41.93,266.0,8.82,211.25280826535774,1.024649479461211,213.84059432758687
