r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.5,24.2,2.18,24.795245511992817,1.0038988504803574,24.843534966878117
1.0,42.0,2.91,39.49948100924872,1.0028754654819747,39.55622994073331
1.5,59.4,2.4,46.233981009642676,1.0026228681795823,46.29457412252735
2.0,63.9,2.01,50.15153038542294,1.0031189602760908,50.229679812152675
2.49,66.0,2.0,51.37007007976532,1.0042694722508134,51.479614824103564
3.0,67.2,2.07,51.875895172999186,1.0060803222766277,52.033367246041
3.49,68.7,2.38,50.924910407383145,1.0082418760720602,51.1343381737254
4.0,71.3,2.91,52.252387505261424,1.011098880609845,52.54155885502093
4.49,72.5,3.21,53.29975609700293,1.014334648924158,53.680413449239374
5.01,74.0,3.41,54.62676724830053,1.0179099056337932,55.113776476216366
5.5,76.2,3.17,55.583771012769546,1.0218510594319423,56.18777147239326
