r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.44,15.7,9.1,12.435191996909417,,
1.32,44.5,9.1,28.995382390994603,1.016797612882271,29.23789482902728
2.2,69.4,9.1,36.38259473979282,1.012402333208198,36.60751403922187
3.08,90.0,11.4,40.30488059776384,1.0089338701122446,40.48451955618465
3.96,105.0,9.88,41.270592435776834,1.006066401237298,41.39558514492774
4.84,113.0,16.2,43.26330546779799,1.0041722181384638,43.35346349983965
5.53,117.0,24.8,45.29266717692832,1.0030786990673017,45.36233484278812
7.48,124.0,9.1,54.511401559673736,1.0010927397381424,54.5411768150765
8.37,127.0,9.1,58.26059474464709,1.00063556700248,58.27910605960133
9.24,130.0,9.1,60.92511140736634,1.0003674647062646,60.93630429329687
10.13,133.0,9.1,63.04616800409046,1.0002417874809846,63.05378943050066
13.23,142.0,23.8,68.87459400969271,1.0006740832776067,68.8978037050717
