r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.31,3.1,4.5,4.17163037672323,,
1.47,15.7,8.5,17.317187993435887,1.0126246785384498,17.4261571129008
2.52,28.0,10.0,22.73033655712119,1.007979947529177,22.820849789742592
3.35,36.0,11.0,26.325022317179524,1.0051836315792273,26.393163734821545
4.09,43.6,4.5,27.21512998315459,1.0034796174322875,27.262437985809992
4.82,49.8,4.5,29.831568849123578,1.0022347220187864,29.86488287949182
6.6,61.5,4.5,38.68858875689316,1.0006683517572748,38.70151539051044
7.86,68.1,12.2,42.880412777863974,1.000336194036457,42.88762024166666
9.43,73.4,12.2,47.473245096580456,1.0005239621221886,47.48568055898995
11.43,77.6,11.0,45.69966848895077,1.0013656236797943,45.730862117618294
22.85,78.9,11.0,45.51346174485083,1.013247860490889,45.81394781570276
