r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
3.23,194.0,16.7,251.3879340779903,1.0096098203552135,252.59294246427638
9.18,172.0,8.1,196.08156950616242,1.000720686594981,196.1522134597502
10.64,170.0,10.7,189.06445488245535,1.000300333640308,189.09284395906056
11.58,170.0,6.8,186.89985045472886,1.0002112109319485,186.91958705843507
12.52,171.0,6.8,186.62679550375395,1.0002177012811542,186.64710884449346
13.57,172.0,12.1,189.79747548373766,1.0003268072025338,189.8284865412908
15.76,174.0,19.6,189.21760964561412,1.0008186844437805,189.295048556102
24.94,193.0,23.2,156.05275614355548,1.0053284246495005,156.46796145705585
26.3,194.0,23.0,151.9520651389773,1.0062426168474652,152.4256164997886
34.96,201.0,7.2,134.0679935704268,1.0130669591542631,134.94108117519943
36.84,202.0,17.1,130.70529637317685,1.0147830657806185,131.66786449442145
47.38,205.0,16.0,121.1683927433223,1.0273018341957636,122.81131424619466
