r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.87,47.8,8.2,155.09683878145293,1.0039981189543963,155.40657730286935
1.74,98.9,8.2,221.59797517125466,1.0039030289538704,222.0300056814997
2.61,146.0,7.7,265.3417705526214,1.0041549155721552,265.892435481169
3.5,164.0,6.4,282.45307734206045,1.004332654180741,283.0643017548289
4.37,174.0,5.95,267.8266355312705,1.004579393618611,268.439176858144
5.24,175.0,6.0,252.57150472687928,1.0049220724582855,253.19232935224437
6.11,184.0,6.4,241.4189572092465,1.0053881932080633,242.0684894261799
6.98,185.0,6.4,232.1071829995789,1.006009242683585,232.80353262863738
7.85,188.0,6.65,226.30387645818178,1.006716125953802,227.0625474264526
8.72,190.0,7.35,214.35561550843494,1.0075251908117542,215.16063731542283
9.6,191.0,6.4,202.895067214558,1.008473068054567,203.75282594135473
10.47,191.0,5.55,193.92178294353627,1.0094790782863483,194.83871503180194
11.35,189.0,5.95,186.4135644206183,1.0105634175011677,187.39556008012485
12.19,186.0,6.85,179.86236599133238,1.0116768601922825,180.909432102139
13.12,183.0,6.4,173.38110075783922,1.0130011299110735,174.50453617474724
13.94,179.0,6.85,167.96668270820854,1.0142242157797583,169.15706177221384
14.86,177.0,7.25,162.50788073198174,1.0157084213664993,163.77927840752253
15.79,177.0,8.55,157.72768495099393,1.0172263180445242,159.08041780692702
16.72,178.0,12.0,153.66406020927602,1.018839583656682,155.10478964458096
