r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.58,23.9,3.87,22.00651040033381,1.0092014892705838,22.10752489614427
1.17,34.7,3.87,34.940545216123915,1.0067588066854354,35.058424565913086
1.75,42.8,3.87,43.08431849292733,1.0044855734629303,43.18083931407469
2.33,51.3,3.87,48.80742259124118,1.0028768290316015,48.87757747670858
2.91,57.7,3.87,53.28223155987369,1.001793696988585,53.3299962397762
3.5,67.3,3.87,57.45912112101959,1.0011777395107322,57.49294710299952
4.07,75.4,3.87,61.59105860431366,1.0009545907449597,61.62044871936173
4.65,79.5,3.87,65.90393690819995,1.0010222052664968,65.93761198038422
5.23,82.8,3.87,67.5111050124348,1.0013195484766362,67.55563241614797
5.82,85.6,3.87,67.30523976630646,1.0018168488632042,67.36635374436652
