r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.87,37.8,9.0,101.87,1.014308413812298,102.59621055370924
1.74,80.1,9.0,114.98,1.0101627689758028,115.5627806650256
2.61,121.0,8.5,122.0,1.006673432365789,122.40640247688191
3.5,142.0,7.3,133.02219062998475,1.0040376293845406,133.29046725522767
4.37,153.0,6.2,144.6624941026526,1.002372347122027,144.8339872783436
5.24,160.0,5.3,160.93874393694017,1.0013129074731832,161.04435812271717
6.11,162.0,5.3,182.71027612041968,1.0007236608806422,182.7763743040747
6.98,167.0,4.5,195.19184665349113,1.0004512668902341,195.2358834947786
7.85,169.0,5.3,199.63756785735495,1.0004280024944598,199.68028597549406
8.72,171.0,4.9,202.8341009297993,1.0006059098332571,202.89554121252738
9.6,171.0,4.9,203.86472696373934,1.0009481639225029,203.9613526545065
10.47,170.0,5.7,197.38637465640835,1.0014034264153997,197.5248347199296
11.35,169.0,7.0,192.15082851759968,1.0019871355799204,192.3416486423107
