r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.12,134.0,41.1,179.22611109991757,,
0.24,208.0,35.5,278.78241067183563,,
0.35,252.0,27.1,310.1887641420946,,
0.47,272.0,11.6,322.3949010142685,,
0.59,276.0,12.6,325.34612061618316,1.002913437782703,325.81971376115155
0.71,271.0,16.3,325.57438397392383,1.0027394540952967,326.0200270177467
0.83,266.0,11.9,323.4782394535991,1.0025654704078908,323.8929105927799
0.94,262.0,12.2,320.7560320555172,1.0024059853611018,321.14166739543134
1.06,260.0,12.1,319.55599165091553,1.0022320016736959,319.91241763002694
1.18,260.0,11.9,318.8563982422181,1.002085566834663,319.18872322557246
1.3,259.0,8.04,317.7763746725046,1.002007279146869,318.0951477311941
1.42,257.0,10.2,316.6290225168881,1.0019289914590752,316.93426272643325
1.53,254.0,9.68,314.98116419875015,1.0018572277452642,315.2735243955445
1.66,244.0,4.95,313.0672844613439,1.0017724160834875,313.34460437927083
1.89,228.0,9.83,308.7584442569952,1.0016339919384767,309.0105957001074
2.01,220.0,18.6,306.06291673445185,1.0015638248743357,306.30213764723453
2.13,215.0,4.11,303.18767207787323,1.001493657810195,303.41401690615766
2.24,213.0,16.1,300.4149458665464,1.0014293380013992,300.62956645174944
3.1,228.0,9.59,278.93967143452363,1.0010572626369392,279.0870887264024
3.79,236.0,7.22,262.6272272632828,1.0009023008537943,262.745684933888
3.9,236.0,7.24,260.18901840777215,1.0008862033919068,260.3042830717683
4.14,237.0,8.26,255.50033953010708,1.0008743633809913,255.61201519452098
4.25,237.0,4.07,253.43029278284789,1.0008778290345035,253.54150261700997
4.37,237.0,4.04,251.29804993274422,1.0008816097474256,251.40879893393685
4.49,237.0,1.94,249.3037893815495,1.0008853904603479,249.41413056161971
4.61,237.0,1.49,247.40830665117124,1.0008944222845824,247.5189256730999
4.72,236.0,2.38,245.7800596061446,1.000918384211281,245.89289396886053
5.16,235.0,2.4,240.3867463068628,1.0010149889552442,240.50871031292633
5.43,234.0,4.05,237.75940864664008,1.0011112779333482,237.89148035687137
5.56,233.0,3.03,236.6163732711665,1.001157639293176,236.7532918625963
5.67,233.0,2.48,235.65696976749913,1.0011968681361074,235.7979527546858
5.79,233.0,3.03,234.60525015438165,1.001251619716194,234.75202252125396
5.91,232.0,6.7,233.31861884556065,1.001317288081187,233.47224218852307
6.03,232.0,7.44,232.1449377005667,1.0013829564461798,232.30540540879267
6.2,232.0,1.64,230.56382652098748,1.0014759866299197,230.73391834345995
6.5,233.0,14.3,227.84743075136925,1.0016667945483644,228.03723911912914
6.85,235.0,7.57,225.08974143661013,1.001904942040028,225.30403088853916
6.98,236.0,3.05,224.16626463408807,1.0020026421106383,224.39061476768174
7.09,236.0,2.91,223.46824069652496,1.0020869688028484,223.70130478391303
7.21,237.0,4.07,222.78086475278795,1.0021789615579866,223.02344814979583
7.22,238.0,2.02,222.73596858163702,1.0021866276209148,222.97935591545922
7.33,238.0,6.76,222.15407873815866,1.0022709543131247,222.40618656963025
7.45,239.0,3.49,221.5134002718571,1.0023633427201473,221.77500184050405
7.56,240.0,10.1,220.86621765222495,1.0024572441879547,221.1374122714126
8.26,247.0,0.85,215.05531427983826,1.0030867125019978,215.38696551263078
8.98,252.0,8.91,208.35355048570688,1.0038421295109756,208.75342742170994
9.09,253.0,7.13,207.3647783496513,1.0039634872608294,207.7753157906186
9.3,254.0,0.73,205.47794090850724,1.0042035948184587,205.90936100899418
10.32,253.0,0.96,196.35153398942418,1.005411492367772,196.88209459050358
11.38,247.0,1.99,189.19786071729246,1.0068125405672812,189.84122589000725
12.4,238.0,3.15,182.92855053271484,1.008263848894756,183.68284235061694
13.41,229.0,1.67,177.90398337305436,1.0098153098973042,178.77494277203857
14.43,223.0,3.52,173.02465286773443,1.0115158108601026,174.0180606685885
15.44,220.0,1.13,168.4062534468361,1.0132246220771226,169.51615053542957
16.57,220.0,1.12,163.70276631749385,1.0154134929557643,164.95955766807305
17.58,224.0,1.93,159.9467142519658,1.017419022787913,161.3337578233975
18.6,228.0,2.04,156.23514905423812,1.0195700144126465,157.75650394335688
19.61,234.0,2.55,152.52634690439552,1.0219885255396068,154.19414339677752
20.62,239.0,2.91,149.34571637646658,1.0245165255351252,151.16535016794882
21.64,243.0,3.08,146.6813485075727,1.027361067208325,148.67448603547686
22.77,245.0,3.6,144.2087084749045,1.0308924598353537,146.41924695214396
23.78,247.0,2.67,142.22681498226697,1.034571546673782,144.66442647580092
24.79,249.0,3.37,140.0793025396686,1.0389407279521479,142.7806505811297
25.81,250.0,2.08,137.63942240506532,1.0427603566554629,140.55137461424866
26.82,251.0,1.68,135.27534365138388,1.0480916662017128,138.48995678747474
