r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.23,6.81,8.19,9.708166665236027,,
0.69,20.0,4.09,23.848224252551802,1.0055589291848646,23.91441768379393
1.15,33.0,4.0,34.888313229504234,1.0039335320980178,34.95686303491673
1.59,42.7,4.0,41.9519844584258,1.0027811119127295,42.01028053645839
2.05,49.9,4.0,46.864233696925,1.0019885435886984,46.91080634121906
2.51,55.5,4.0,50.432261499956546,1.0016496598093656,50.47384239588579
2.97,61.9,4.0,53.637107490989855,1.0016591429166966,53.6815848635392
3.42,67.9,4.0,56.00903944900323,1.0019564266503045,56.06380146634136
3.88,73.1,4.0,56.365657097207695,1.002504533547102,56.43619779649335
4.34,76.1,3.0,55.843868956224725,1.0032994907829031,55.93592125278072
4.79,77.8,5.34,55.34125766550666,1.0042225360223618,55.4579748117172
5.24,79.0,4.0,54.778101463997444,1.005306133089408,54.92323913714352
5.7,78.5,5.6,53.48360496451226,1.0065542101060925,53.658590102532855
6.16,79.8,7.15,52.07020261147444,1.0079315448226767,52.27629333710446
7.16,83.4,5.12,49.460630808755354,1.0113720238595658,49.74106951058595
7.52,84.6,4.0,48.679001633147735,1.0128926349605534,48.991796972040405
7.98,86.1,5.53,47.76544462265583,1.0147913367792252,48.11740529678631
8.44,87.5,10.2,47.0189855271251,1.0168235699657444,47.41284948330693
8.9,89.0,7.77,46.33471376840478,1.0191611046533517,46.77651958834237
9.35,90.4,5.16,45.752136562132264,1.0215526801727175,46.242548807272534
9.62,91.2,13.7,45.579285865401616,1.0231315812446569,46.10343258543112
