r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.33,4.0,7.9,22.006537664975834,,
0.99,17.0,8.6,47.3813307115788,1.0084816877989802,47.58184326539564
1.76,33.3,7.9,59.84185575331033,1.0052613544764186,59.99907383740739
2.42,44.9,10.5,71.55795553256115,1.0033003412730033,71.67594110161654
3.19,53.0,7.9,81.19579422605582,1.001768611103256,81.2675643982965
3.85,60.8,7.9,84.24494050089893,1.001105620872729,84.2914991177292
4.62,69.0,7.9,87.77736496386754,1.0008188157531817,87.81329435508721
5.28,76.6,7.9,91.95699918983871,1.0009279483152342,91.99965496778009
5.94,85.0,7.9,95.6163165992081,1.0012709526780181,95.67705921191205
7.04,78.1,6.7,96.64741072579234,1.0022665298769946,96.75687585637365
8.8,81.6,6.7,94.1119275118728,1.0046149781638487,94.32883978380902
10.56,84.5,6.7,85.84306902714977,1.0076333943953213,86.17008315758109
