r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.08,1.41,4.0,6.0392466417592185,,
0.23,4.46,4.0,6.842879510849215,1.0060630861072821,6.863592645763113
0.38,7.71,4.0,5.399675916200897,1.005617044680345,5.41481979046602
0.54,11.0,4.0,8.514505270419416,1.005103714305531,8.536205418994157
0.69,14.2,4.0,10.793020893151278,1.0045719248772782,10.817665197657334
0.84,17.2,5.78,12.857285872220466,1.0040676158914421,12.883408585055863
1.0,20.2,4.74,14.832754295814382,1.003595593624637,14.859396646927244
1.15,23.2,4.0,16.483039768198097,1.0032019641581114,16.50940772902819
1.3,26.4,7.13,16.832266632869143,1.0028455197337998,16.856197894177757
1.46,29.3,4.38,18.011343647823725,1.0025417945021304,18.03421968763119
1.61,31.6,4.94,19.54800501329995,1.0023224788556455,19.57069176272198
1.76,34.6,4.0,20.62334841872192,1.0021574632954724,20.645583490966985
1.92,37.4,7.09,21.837456353705665,1.0020382007447066,21.859699585333544
2.07,39.9,4.0,22.656195620624395,1.00197672874746,22.678577142131363
2.22,42.2,4.37,23.547590110242705,1.0019675031951791,23.570743706535687
2.38,44.4,4.58,24.25746070799662,1.0020080184907754,24.28180320889747
2.53,46.7,5.91,24.82544662236714,1.0020874956791361,24.85134462020193
2.68,48.5,7.72,25.26107281965673,1.002202572599771,25.288877191207927
2.76,49.3,9.73,25.400472436551254,1.0022945293675753,25.4295968044224
3.07,53.0,4.0,25.848359715850442,1.0027254122751539,25.88355946714194
3.46,54.1,4.0,26.58210676376122,1.003476912925828,26.62827850011072
3.83,55.0,4.0,26.48306062372701,1.0044133709078868,26.54143607116378
4.23,55.7,4.0,25.987221859983418,1.0055965511628202,26.059839807587633
4.62,56.4,4.0,26.820986186193824,1.0069305312430514,26.913767549096818
4.99,56.9,4.0,27.403366581498705,1.0084095710731276,27.518350625441276
