r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.92,234.0,12.0,282.470193294797,1.009036422286305,283.74358301755257
2.32,192.0,12.0,337.04054489037367,1.0118289594058139,339.02810394303236
3.24,212.0,6.3,361.794746506911,1.0142636669437886,364.36587043883725
4.17,223.0,4.41,341.5190753091253,1.0172327706488815,344.4491657837608
5.1,222.0,4.01,320.16260962204814,1.0206536874420113,323.45198124714295
6.03,224.0,3.85,303.9158865541583,1.0246780343912922,307.64305524773823
6.96,224.0,3.23,292.53925206713717,1.0292163647678052,296.7819528420926
7.89,226.0,3.4,279.5277132951221,1.0344520348578146,284.3020890254787
8.8,226.0,3.21,272.4550724431461,1.0404005850960194,277.9042520353208
9.73,227.0,2.75,259.2850338912757,1.0474604220446366,265.36660046504045
10.64,227.0,2.65,249.55605502571962,1.0555198664817578,256.39013887923403
