r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.75,169.0,4.27,171.66523963808163,1.0097102455181375,172.49668194883577
1.55,203.0,4.92,236.27881199972205,1.007024197180734,237.10719434759955
2.3,232.0,5.49,267.9236997729017,1.004834309032714,268.5705319497125
3.06,256.0,4.38,298.66169439685433,1.0030829383975328,299.12171791642356
3.85,248.0,3.47,314.51692561768436,1.0018424760792368,314.80653723443845
4.61,253.0,5.68,321.28695242726553,1.0010694860470573,321.45871247215604
5.36,269.0,8.42,322.54609143500716,1.0006560198602354,322.6518724101577
6.12,268.0,4.67,322.34353553313275,1.0004933459634102,322.42303916968564
6.91,260.0,5.58,322.81550907600456,1.0005493510490129,322.9041664209492
7.66,245.0,8.47,324.8590323509568,1.0007824806960002,324.9861054586222
8.42,247.0,6.0,322.7920057870083,1.0011567457397599,322.9786459675606
8.86,267.0,10.3,319.9504714795714,1.001415276693821,320.1768006510157
9.21,255.0,7.27,317.06720076349745,1.0016595514530335,317.3301863660616
10.82,253.0,11.2,304.838569410106,1.003025918580791,305.29942938790754
11.56,271.0,11.3,299.7940506414362,1.0037464664800646,300.35510981618353
12.4,276.0,8.71,294.3198712285665,1.0046520600225985,295.0036737321621
14.17,275.0,10.1,289.25547687122537,1.0067766834166367,290.23391841957596
16.88,275.0,10.0,277.71005923444693,1.0105613759889325,279.17270765844074
19.49,276.0,11.7,272.5884731605502,1.0148929113279284,274.61078942362826
22.19,267.0,15.7,260.96127279732525,1.0201366052795373,263.5756144731424
24.8,257.0,15.1,250.00859365229826,1.0266584070758038,253.31909105068868
27.51,254.0,13.6,238.9209538738702,1.0355075312888635,243.1257010238442
