r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.11,56.2,28.5,45.34044882883274,1.021267530078305,45.82005193082953
0.23,64.6,22.7,78.35134395784159,1.0155533478078151,78.95830584348431
0.34,70.2,17.2,94.43961298099437,1.014627342622348,95.12780579718832
0.46,71.6,11.7,103.80518965832104,1.0103942264753698,104.34328233405776
0.57,71.0,11.3,107.25072354068294,1.0082574407942775,107.6926214296088
0.69,69.0,9.37,110.7178490578642,1.0063737476569814,111.07013242367687
0.8,67.7,6.23,114.0480078738774,1.0053956327174234,114.35527453826602
0.92,66.9,4.0,116.95687795080715,1.0041681627535102,117.20037213502879
1.03,66.6,3.1,119.69173112625616,1.0032856777097428,119.88820409838976
1.14,66.8,3.02,121.21700994497431,1.0026051703366157,121.37480272185566
1.26,67.4,3.09,122.24362151049027,1.0018948913506565,122.35938588675252
1.37,68.3,2.71,122.52723248323207,1.0014593482480827,122.61660483980481
1.49,69.6,2.75,122.19925081603405,1.001049842435136,122.26337896885946
1.61,71.2,2.61,121.80558484732956,1.0006957518741788,121.84795071154998
1.71,72.9,4.09,121.44161601362194,1.0005229423078146,121.47336534286902
1.83,74.9,6.17,120.87195125420952,1.0003252794583812,120.891608237255
1.94,77.0,7.74,120.12965412420033,1.0001933816946362,120.14126900074665
2.06,79.2,5.36,119.32065160733912,1.0001153218954535,119.32753155084787
2.18,81.4,6.34,118.69413338493187,1.0000886861238512,118.69939652954939
2.29,83.6,2.03,118.50541000308804,1.0001040422494152,118.51157462745917
2.4,85.7,1.94,118.51118596993282,1.0001544148197696,118.52033555844956
2.52,87.8,1.7,118.53142241616777,1.0002228742348829,118.54463048031478
2.63,89.7,2.16,118.43696298031287,1.000348823435068,118.45761797336642
2.75,91.4,1.88,118.05003939008238,1.000495155568382,118.07926234022932
2.86,92.8,3.36,117.54011868294161,1.0006240288994674,117.57678717873601
2.98,94.1,1.4,116.8798827857044,1.0008201122047418,116.92780027246961
3.09,95.2,5.51,116.15501754121514,1.0010604515211532,116.21658960451396
3.2,96.1,6.23,115.38710543210622,1.0012229294746504,115.45763902040785
4.52,97.4,2.3,105.91972148754924,1.0048103421569563,106.17417090822316
4.69,96.9,11.7,104.8653660652553,1.0054074850717725,105.14851275422582
6.03,96.8,2.3,97.3833897541054,1.0106439343992484,97.90028914010448
7.53,105.0,1.02,91.89041190461603,1.018096670308818,92.71813916259556
8.58,110.0,7.12,88.2552310064395,1.024640417772953,89.33593713696408
8.7,110.0,5.26,87.93692910262445,1.0255847582058757,89.05474701708421
8.82,110.0,5.16,87.60347538768083,1.0264502434424805,88.75448059491083
9.03,111.0,0.82,87.01480161443799,1.0283293228942394,88.23872909796172
9.05,111.0,7.81,86.94733635943082,1.0283631515091682,88.17176513743425
10.53,112.0,1.43,83.46176969127842,1.046491145318802,85.37984618730843
12.07,112.0,1.21,80.59346003243688,1.045143453973141,82.39251384940125
13.58,114.0,1.35,77.67316911263502,1.061686335506232,80.0330078061106
15.09,118.0,1.36,74.91963827995968,1.1255820693730845,79.48483095892077
16.6,122.0,1.44,72.460632070111,,
18.11,125.0,1.64,70.3169460372107,,
19.62,128.0,1.97,68.33899106659389,,
21.02,131.0,1.81,66.50168945222369,,
24.04,127.0,1.93,61.89321368292326,,
27.06,124.0,1.92,58.122025085160274,,
