r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
1.33,175.0,13.6,242.6980683895115,1.014323495549914,244.4300308523502
2.34,237.0,3.65,272.06602213433416,1.0106804559556901,273.51505790298984
3.33,247.0,3.81,281.45533961891715,1.0080078079775698,282.58001272383717
4.34,242.0,3.56,288.06456654715447,1.0067303125634872,289.032323237171
5.35,240.0,4.2,291.0182971910873,1.004867742771502,291.72573843198455
6.34,233.0,4.59,295.60277891115976,1.00356378438515,296.12904273929934
7.34,233.0,4.63,298.2041062762215,1.0024960217153853,298.5760362969534
8.32,247.0,6.41,297.5689145391366,1.001688783414783,297.8200732695074
9.34,248.0,7.64,294.47520370992186,1.0011163941348622,294.63953305377845
10.38,242.0,9.05,293.90426944840385,1.0006804947858339,294.0042526032397
11.36,252.0,12.5,292.1696599580456,1.000379672051827,292.22511902161995
12.34,245.0,8.72,289.3921813041949,1.0001917111644145,289.4199198308374
13.32,247.0,4.44,288.9820719352673,1.0001025321362345,288.9968865301185
14.3,238.0,9.29,290.72461780867474,1.0000892051334964,290.7375845836766
15.47,249.0,9.98,294.05908215867095,1.0001600151364352,294.0826081696549
16.35,250.0,6.15,294.39528885496793,1.000238198247696,294.43034898824425
17.92,253.0,6.96,294.08368094812744,1.000531180013649,294.1617762656663
19.1,258.0,15.4,294.5357365414255,1.0007849155068824,294.6513067011424
22.52,254.0,6.51,287.34229431115773,1.0018465537569035,287.60746844958027
26.05,256.0,7.73,269.058109708665,1.0032495407556,269.49491279068155
29.48,255.0,8.5,250.81881687784113,1.0049819044005448,251.44281834824895
33.0,244.0,5.75,235.625946576348,1.0069041819932818,236.4379496416948
36.43,246.0,4.24,226.17894574871465,1.0089107238392638,227.184419902618
