r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.08,1.41,4.0,6.0392466417592185,1.030172485550574,6.129679108994477
0.23,4.46,4.0,6.842879510849215,1.0230772198796916,6.921386481108143
0.38,7.71,4.0,5.399675916200897,1.015869550589437,5.442352483233782
0.54,11.0,4.0,8.514505270419416,1.0118097742702263,8.56463489258671
0.69,14.2,4.0,10.793020893151278,1.0084442126133477,10.838494379588894
0.84,17.2,5.78,12.857285872220466,1.006069586442222,12.896246047623565
1.0,20.2,4.74,14.832754295814382,1.0042376296684286,14.864148931100251
1.15,23.2,4.0,16.483039768198097,1.0030325957515058,16.508014046495237
1.3,26.4,7.13,16.832266632869143,1.0019583147493196,16.848740009805297
1.46,29.3,4.38,18.011343647823725,1.0012000308168827,18.022147491274694
1.61,31.6,4.94,19.54800501329995,1.000772168642734,19.555550735188213
1.76,34.6,4.0,20.62334841872192,1.0004606476972877,20.62809792080282
1.92,37.4,7.09,21.837456353705665,1.0002128734252853,21.839780537089794
2.07,39.9,4.0,22.656195620624395,1.000112902763755,22.657474558077393
2.22,42.2,4.37,23.547590110242705,1.0000871719702935,23.54861643278934
2.38,44.4,4.58,24.25746070799662,1.0001342616831452,24.2590890770933
2.53,46.7,5.91,24.82544662236714,1.000238339719798,24.82840489110532
2.68,48.5,7.72,25.26107281965673,1.000405363611054,25.26619226074915
2.76,49.3,9.73,25.400472436551254,1.000521187682485,25.407090780995304
3.07,53.0,4.0,25.848359715850442,1.0010426112377016,25.86183110056889
3.46,54.1,4.0,26.58210676376122,1.0019116747010237,26.607502802815052
3.83,55.0,4.0,26.48306062372701,1.0028794879447187,26.52116204220223
4.23,55.7,4.0,25.987221859983418,1.0041596473450962,26.041214609759542
4.62,56.4,4.0,26.820986186193824,1.005560869181586,26.89545679714461
4.99,56.9,4.0,27.403366581498705,1.0070141534905064,27.499304354580527
