r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.76,77.0,10.0,70.83530193342865,1.0051793711484398,71.01850617866626
1.52,100.0,5.0,123.40548326553403,1.0003624583835584,123.42784591532849
2.28,110.0,2.0,142.97079422035816,1.000457719341107,143.00351072590615
3.04,118.0,2.0,134.99256572122775,1.0023405531483458,135.15045202725116
3.79,121.0,2.0,122.69842460276334,1.005123944672141,123.01237292266997
4.55,121.0,2.0,112.50506344160692,1.0086137841184877,112.98857162976198
5.31,117.0,2.0,104.7111999740238,1.0128560634604902,105.38213737304272
6.07,116.0,2.0,98.53863455518349,1.018134405870019,99.42809003253095
6.83,116.0,2.0,94.18041463064388,1.0245724236086915,95.33051285435384
7.59,116.0,2.0,90.25752046228614,1.0341616161226355,91.78624555353466
8.35,115.0,1.0,86.31307316971167,1.0400566119969368,88.02480457435904
9.11,115.0,1.0,83.09718888145375,1.040434128429086,84.76052283225002
9.86,116.0,1.0,80.72670995401708,1.048394070521973,82.65697950595289
10.64,117.0,1.0,78.42757168241282,1.0624998666762104,80.84128542979037
11.38,117.0,1.0,76.21124851358886,1.0984247236150244,79.87377787192356
12.12,118.0,1.0,74.33513570311149,,
12.86,117.0,1.0,72.70253434372148,,
13.7,116.0,1.0,70.9239959393152,,
14.44,115.0,1.0,69.24992490970658,,
15.18,117.0,1.0,67.61154487215921,,
15.91,116.0,1.0,66.1582292689277,,
16.65,115.0,2.0,64.9537635553168,,
17.49,115.0,2.0,63.544927413602416,,
18.23,115.0,2.0,62.27002890636875,,
18.97,114.0,2.0,60.955249978980476,,
19.71,115.0,2.0,59.846316511544806,,
20.45,114.0,2.0,58.841394443027944,,
21.29,116.0,2.0,57.78012287975857,,
22.03,115.0,3.0,56.82944659241368,,
22.76,118.0,4.0,55.95005808754804,,
23.5,115.0,10.0,55.03340530986612,,
