r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.1,6.29,4.62,2.262410219213129,1.0302661769029016,2.2963922631984066
0.3,13.9,4.62,6.768943787622999,1.0159446950129642,6.822694746426883
0.49,15.6,4.62,9.691155761827378,1.008827299946436,9.733835152190494
0.69,18.4,4.62,14.140951170271396,1.0049155185898586,14.175663619319517
0.89,22.5,4.62,15.274897708331798,1.0025715048427712,15.294524835334947
1.09,26.5,4.62,17.146107429967888,1.0011994577823873,17.156387364302145
1.29,35.3,4.62,19.671799612643476,1.0005090512489243,19.676805952684326
1.48,40.5,4.62,22.844255295369116,1.0001664686077363,22.846156641930676
1.68,44.2,4.89,25.09904380648793,1.0000906010750874,25.100180780912
1.88,46.3,4.62,26.6757792763398,1.0002294352823262,26.678839283306246
2.08,46.4,4.62,27.395977806970134,1.0005471286464964,27.403471344256552
2.27,46.3,4.62,27.55252801468497,1.0009768861198118,27.56598257068645
2.37,46.4,6.73,27.75392224533318,1.0012448664893614,27.77119183629681
2.98,46.9,8.65,28.065868951450625,1.003359130751554,28.112967893466603
