r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.72,125.0,17.6,201.4920107597321,1.0075277315445246,202.24897775222297
1.43,162.0,8.5,240.15881266362055,1.0014754523453682,240.33591880148592
2.16,178.0,5.22,263.30176793937403,1.0000985108575653,263.314736661471
2.87,193.0,1.88,280.7907818999762,1.0006392718523995,280.88051838240665
3.59,192.0,3.59,273.3865089941345,1.0021510014867903,273.68037844427437
4.3,190.0,0.97,272.22796421381844,1.0042135735111322,272.8008876040151
5.03,195.0,0.99,273.85946998415085,1.0067444490569957,274.78143368420837
5.75,201.0,0.45,276.5761674475948,1.0097137446189186,277.9162162183651
6.46,204.0,0.81,280.372021607007,1.012972590639103,282.18473737706387
7.18,204.0,0.65,276.53767284042874,1.0168572177166744,278.8587598317151
7.91,206.0,0.66,272.65341534629636,1.0211993058450572,275.5282904829946
8.62,206.0,1.54,268.6051901955731,1.02664287658532,272.1598765323021
11.49,206.0,1.9,247.79661276942429,1.0428760556407473,253.05313011384902
14.3,206.0,0.42,229.62955776641647,1.1020071262005338,241.05713515732558
17.19,203.0,4.19,213.808554552899,,
20.07,200.0,1.23,195.55449803060014,,
22.96,194.0,4.09,180.45204930950496,,
25.85,188.0,5.2,168.43693478569358,,
28.74,184.0,1.16,159.0985732179896,,
31.62,182.0,2.47,151.63142286478748,,
34.51,180.0,3.85,145.65951702515014,,
37.4,181.0,8.43,139.3753224211517,,
40.29,180.0,4.55,134.78499174611395,,
43.17,179.0,0.44,130.76435599963776,,
45.92,179.0,1.96,127.66389661920869,,
48.81,179.0,2.99,124.10552969146862,,
51.7,174.0,3.39,120.63868575212514,,
54.59,172.0,4.84,117.01747732710699,,
