r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.61,47.3,2.77,32.02893223321689,1.0020733279142224,32.06211828036515
1.22,70.4,3.27,39.888054602850715,1.0002714103522072,39.893467251087756
1.84,83.7,2.5,39.8540763285263,1.0029853411982366,39.91352100391961
2.45,89.1,2.45,40.60332252414819,1.0076753068332533,40.758846151104976
3.07,91.7,2.48,41.31105905202625,1.0140973470132848,41.6012281448916
3.68,95.1,3.01,40.74000490917987,1.0234184796407069,41.21427877261355
4.3,96.9,3.62,40.091385608382254,1.0394334867270132,40.87421436968878
4.91,100.0,3.9,40.19807458075573,1.0382570531674171,40.95978767045604
5.52,103.0,4.82,40.57416049655248,1.0530370209594129,41.636226518708376
6.13,106.0,4.97,40.21075726717914,1.1034337234321117,42.23917026393865
