r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.28,11.9,7.89,6.2921300050142,1.028315937745882,6.380591936466665
0.87,34.8,7.89,17.881680569789854,1.011901202308301,17.98777259678056
1.46,58.5,8.68,27.78001619869938,1.0056028752777872,27.857731476488063
2.05,81.5,14.2,35.88963081448456,1.0025302971159868,35.93500784295006
2.35,91.8,17.5,38.599762952640006,1.001661557228995,38.63181750063562
4.76,114.0,8.68,48.02736719829643,1.0005530892476953,48.0406470725076
7.86,116.0,8.68,53.59752326367329,1.005420059171952,53.742577851950315
8.7,117.0,16.6,56.32932628746771,1.0072577699559795,56.53336937832323
10.18,118.0,51.9,54.93775568768714,1.0109989311756244,55.239057750112195
10.47,118.0,40.3,54.70935294810203,1.0117075272099372,55.02867666410101
