r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
3.5,102.0,7.0,138.23,1.0029638267576726,138.43469332967848
5.24,125.0,6.1,163.99,1.0005715658321155,164.03685884563205
6.98,145.0,4.9,178.16548515355043,1.0000997920159242,178.17437467824587
8.72,164.0,3.9,184.26608695036643,1.0005960773488034,184.3209971891899
10.47,162.0,4.8,176.4495451963535,1.0017152686836956,176.60080954895687
12.19,160.0,4.8,170.53689395553093,1.0032018870854866,170.80969569913339
13.94,156.0,4.8,166.03960551627435,1.0050688647395059,166.45988974937615
16.03,146.0,4.85,157.25697758764156,1.0075641240770392,157.8506127651807
22.3,158.0,4.9,133.22339509260377,1.01730544271654,134.3711955100778
27.52,168.0,10.6,117.52012125589388,1.0300255560758151,119.27137637096274
30.08,169.0,10.6,111.57756046804393,1.0402256289789715,113.79957407524165
32.52,167.0,15.2,106.9018287963307,1.0399996221876093,109.01888241199147
