r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.12,134.0,41.1,179.22611109991757,1.0144439107261531,180.51583361150674
0.24,208.0,35.5,278.78241067183563,1.0144439107261531,280.78854665655336
0.35,252.0,27.1,310.1887641420946,1.0144439107261531,312.4209022468658
0.47,272.0,11.6,322.3949010142685,1.0112488878513608,324.2031221583463
0.59,276.0,12.6,325.34612061618316,1.0096513764139645,326.9123695138856
0.71,271.0,16.3,325.57438397392383,1.00898658012643,327.0340121862289
0.83,266.0,11.9,323.4782394535991,1.00898658012643,324.92847014622953
0.94,262.0,12.2,320.7560320555172,1.0068851443449136,321.85836367236595
1.06,260.0,12.1,319.55599165091553,1.006435768659857,320.5826367056198
1.18,260.0,11.9,318.8563982422181,1.0061304639369808,319.83227371037265
1.3,259.0,8.04,317.7763746725046,1.0061304639369808,318.74894467615366
1.42,257.0,10.2,316.6290225168881,1.0051399993541923,317.44171602998443
1.53,254.0,9.68,314.98116419875015,1.0045816100382603,315.70190004139243
1.66,244.0,4.95,313.0672844613439,1.00435766010092,313.7486633710425
1.89,228.0,9.83,308.7584442569952,1.003521383264623,309.301594925992
2.01,220.0,18.6,306.06291673445185,1.0033410844416977,306.57378140441756
2.13,215.0,4.11,303.18767207787323,1.0032105984943052,303.67398899032503
2.24,213.0,16.1,300.4149458665464,1.002747211185845,300.827314494706
3.1,228.0,9.59,278.93967143452363,1.0012869014594468,279.1190976622484
3.79,236.0,7.22,262.6272272632828,1.000606456466871,262.70685118317743
3.9,236.0,7.24,260.18901840777215,1.0005380167500633,260.25900202099183
4.14,237.0,8.26,255.50033953010708,1.0003683093454274,255.54738677992486
4.25,237.0,4.07,253.43029278284789,1.0003276742005258,253.47181066632996
4.37,237.0,4.04,251.29804993274422,1.0002428685456084,251.32856427606384
4.49,237.0,1.94,249.3037893815495,1.0002028455952294,249.3290731872124
4.61,237.0,1.49,247.40830665117124,1.0001681322853255,247.429104439016
4.72,236.0,2.38,245.7800596061446,1.0001550697355077,245.79911539184744
5.16,235.0,2.4,240.3867463068628,1.0000834982052613,240.39678202831857
5.43,234.0,4.05,237.75940864664008,1.0000924303233738,237.77039648225687
5.56,233.0,3.03,236.6163732711665,1.0001045298249973,236.62873968205503
5.67,233.0,2.48,235.65696976749913,1.0001263243535063,235.67185390463428
5.79,233.0,3.03,234.60525015438165,1.000154846956818,234.62341340579778
5.91,232.0,6.7,233.31861884556065,1.0001811138939527,233.33974651077094
6.03,232.0,7.44,232.1449377005667,1.0002117494806957,232.16951468459675
6.2,232.0,1.64,230.56382652098748,1.000282913169624,230.59643898600748
6.5,233.0,14.3,227.84743075136925,1.000416687989444,227.89489645119735
6.85,235.0,7.57,225.08974143661013,1.0005708097119286,225.15397397701204
6.98,236.0,3.05,224.16626463408807,1.0006699136357613,224.24133808168955
7.09,236.0,2.91,223.46824069652496,1.0007413255354443,223.55105670755708
7.21,237.0,4.07,222.78086475278795,1.0007861740959194,222.8684198202549
7.22,238.0,2.02,222.73596858163702,1.0007861740959194,222.82350600446784
7.33,238.0,6.76,222.15407873815866,1.000887888712658,222.25268090556818
7.45,239.0,3.49,221.5134002718571,1.0009788691299955,221.62179006819184
7.56,240.0,10.1,220.86621765222495,1.0010355200637968,220.9805437630345
8.26,247.0,0.85,215.05531427983826,1.001642885624353,215.23189742525975
8.98,252.0,8.91,208.35355048570688,1.002264154788474,208.58928946827956
9.09,253.0,7.13,207.3647783496513,1.0024189901737919,207.61543353870942
9.3,254.0,0.73,205.47794090850724,1.0026085133873652,205.74576234813708
10.32,253.0,0.96,196.35153398942418,1.0037806141263423,196.7223485349412
11.38,247.0,1.99,189.19786071729246,1.0051209526680422,189.68167875075272
12.4,238.0,3.15,182.92855053271484,1.006490168465612,183.52120902962218
13.41,229.0,1.67,177.90398337305436,1.0080805043430017,178.6213141451851
14.43,223.0,3.52,173.02465286773443,1.0096099196150334,173.85404154513526
15.44,220.0,1.13,168.4062534468361,1.0113062679825962,169.35560071111362
16.57,220.0,1.12,163.70276631749385,1.0133844982907059,164.79466453238095
17.58,224.0,1.93,159.9467142519658,1.0153306588443798,161.1680951681993
18.6,228.0,2.04,156.23514905423812,1.0175788043008835,157.6023802133709
19.61,234.0,2.55,152.52634690439552,1.0197848914856105,154.02781529286412
20.62,239.0,2.91,149.34571637646658,1.0222374429186605,150.99711953150677
21.64,243.0,3.08,146.6813485075727,1.0251497919503079,148.51439757284106
22.77,245.0,3.6,144.2087084749045,1.0284135808900132,146.24310149777176
23.78,247.0,2.67,142.22681498226697,1.0322753734946044,144.50380003453455
24.79,249.0,3.37,140.0793025396686,1.0359127136005157,142.57243016744818
25.81,250.0,2.08,137.63942240506532,1.0417311077550713,140.48199239164592
26.82,251.0,1.68,135.27534365138388,1.047352665131282,138.44112409635713
27.84,251.0,2.78,133.0728150299677,1.0433322072183546,135.9254098246584
29.41,248.0,3.4,129.61057672890743,1.043261522089998,132.38446907645965
30.99,246.0,2.91,125.8936416186298,1.046869539997352,128.81014764043977
32.57,249.0,3.46,122.5217405197951,1.0523048284133028,125.68514173906
34.03,252.0,3.23,119.95293285284858,1.059733091828304,123.48355357197079
37.19,255.0,4.16,114.0866311186372,1.0940608592199568,119.33160902528813
